series,Zipf frequency,Density
Original,5.442404006677796,0.23894632190917356
Original,5.459098497495826,0.2394995179153264
Original,5.475792988313856,0.2400177135328222
Original,5.492487479131886,0.24050716675002826
Original,5.509181969949916,0.24097474171334549
Original,5.525876460767947,0.24142784445654805
Original,5.542570951585977,0.24187434896223553
Original,5.559265442404007,0.24232251480962017
Original,5.575959933222037,0.24278089781195472
Original,5.592654424040067,0.24325825515725136
Original,5.609348914858097,0.24376344663545632
Original,5.626043405676127,0.24430533356267503
Original,5.642737896494157,0.24489267699909253
Original,5.659432387312187,0.24553403680373675
Original,5.6761268781302165,0.24623767297939406
Original,5.6928213689482465,0.2470114506394835
Original,5.7095158597662765,0.2478627497808623
Original,5.7262103505843065,0.24879838087904663
Original,5.742904841402337,0.24982450714189128
Original,5.759599332220367,0.2509465740719364
Original,5.776293823038397,0.2521692468035287
Original,5.792988313856427,0.2534963555055249
Original,5.809682804674457,0.2549308489803528
Original,5.826377295492487,0.256474756450913
Original,5.843071786310517,0.2581291574128222
Original,5.859766277128547,0.25989415934391435
Original,5.876460767946577,0.26176888300760487
Original,5.893155258764607,0.2637514550617677
Original,5.909849749582637,0.2658390076890467
Original,5.926544240400667,0.2680276849950914
Original,5.943238731218697,0.2703126559741148
Original,5.959933222036727,0.27268813391089447
Original,5.976627712854758,0.275147402168732
Original,5.993322203672788,0.27768284639691665
Original,6.010016694490818,0.2802859932717156
Original,6.026711185308848,0.2829475559541418
Original,6.043405676126878,0.28565748649927325
Original,6.060100166944908,0.2884050354788164
Original,6.076794657762938,0.29117881907593446
Original,6.093489148580968,0.29396689387490854
Original,6.110183639398998,0.2967568394954076
Original,6.126878130217028,0.29953584911123204
Original,6.143572621035058,0.3022908277473003
Original,6.160267111853088,0.30500849806919716
Original,6.176961602671118,0.30767551317140507
Original,6.193656093489149,0.3102785756397765
Original,6.210350584307179,0.3128045619184097
Original,6.227045075125209,0.3152406507602628
Original,6.243739565943239,0.31757445429393627
Original,6.260434056761269,0.31979415000672795
Original,6.277128547579299,0.32188861173675004
Original,6.293823038397329,0.3238475375943242
Original,6.310517529215359,0.3256615726048317
Original,6.327212020033389,0.32732242378913734
Original,6.3439065108514185,0.3288229653807955
Original,6.3606010016694485,0.33015733192560925
Original,6.3772954924874785,0.3313209971213008
Original,6.3939899833055085,0.33231083643354703
Original,6.4106844741235385,0.333125171766609
Original,6.427378964941569,0.3337637967679959
Original,6.444073455759599,0.3342279817000653
Original,6.460767946577629,0.3345204572075813
Original,6.477462437395659,0.33464537673911554
Original,6.494156928213689,0.33460825782840925
Original,6.510851419031719,0.33441590289684375
Original,6.527545909849749,0.33407630068595595
Original,6.544240400667779,0.3335985098553415
Original,6.560934891485809,0.3329925266733809
Original,6.577629382303839,0.3322691390734423
Original,6.594323873121869,0.33143976963566907
Original,6.611018363939899,0.3305163102755
Original,6.627712854757929,0.3295109515677409
Original,6.64440734557596,0.3284360097055497
Original,6.66110183639399,0.32730375408545553
Original,6.67779632721202,0.3261262384241135
Original,6.69449081803005,0.3249151381539259
Original,6.71118530884808,0.32368159661961315
Original,6.72787979966611,0.32243608231530296
Original,6.74457429048414,0.3211882590726091
Original,6.76126878130217,0.31994687074678413
Original,6.7779632721202,0.3187196415638023
Original,6.79465776293823,0.3175131928998967
Original,6.81135225375626,0.31633297688010514
Original,6.82804674457429,0.3151832268170145
Original,6.84474123539232,0.31406692417643595
Original,6.861435726210351,0.3129857814634839
Original,6.878130217028381,0.31194024017825533
Original,6.894824707846411,0.31092948280041177
Original,6.911519198664441,0.3099514576296116
Original,6.928213689482471,0.3090029152338397
Original,6.944908180300501,0.30807945523835584
Original,6.961602671118531,0.307175582218773
Original,6.978297161936561,0.3062847695365365
Original,6.994991652754591,0.30539953006430004
Original,7.0116861435726205,0.30451149288289364
Original,7.0283806343906505,0.3036114851796317
Original,7.0450751252086805,0.30268961872862465
Original,7.0617696160267105,0.30173538047666365
Original,7.0784641068447405,0.30073772688348116
Original,7.095158597662771,0.299685181763839
Original,7.111853088480801,0.2985659374445155
Original,7.128547579298831,0.297367959077009
Original,7.145242070116861,0.2960790919342807
Original,7.161936560934891,0.2946871714673871
Original,7.178631051752921,0.293180135807695
Original,7.195325542570951,0.29154614027743975
Original,7.212020033388981,0.28977367332239634
Original,7.228714524207011,0.28785167311377213
Original,7.245409015025041,0.2857696438918248
Original,7.262103505843071,0.2835177709512308
Original,7.278797996661101,0.28108703300877785
Original,7.295492487479131,0.27846931055709667
Original,7.312186978297162,0.2756574887035282
Original,7.328881469115192,0.2726455529285271
Original,7.345575959933222,0.26942867617916816
Original,7.362270450751252,0.2660032957445651
Original,7.378964941569282,0.26236717844299606
Original,7.395659432387312,0.25851947278450194
Original,7.412353923205342,0.2544607469549974
Original,7.429048414023372,0.25019301169316255
Original,7.445742904841402,0.24571972739269543
Original,7.462437395659432,0.2410457950512687
Original,7.479131886477462,0.2361775309939348
Original,7.495826377295492,0.2311226256124614
Original,7.512520868113522,0.22589008667232593
Original,7.529215358931552,0.2204901680355971
Original,7.545909849749583,0.21493428492100908
Original,7.562604340567613,0.20923491706362107
Original,7.579298831385643,0.2034055013385827
Original,7.595993322203673,0.19746031557140367
Original,7.612687813021703,0.19141435536727552
Original,7.629382303839733,0.18528320585311056
Original,7.646076794657763,0.1790829102384456
Original,7.662771285475793,0.1728298370676333
Original,7.6794657762938225,0.16654054795968404
Original,7.6961602671118525,0.16023166751909165
Original,7.7128547579298825,0.15391975695724414
Original,7.7295492487479125,0.1476211927966574
Original,7.7462437395659425,0.1413520518465964
Original,7.762938230383973,0.1351280034459658
Original,7.779632721202003,0.12896420977464648
Original,7.796327212020033,0.12287523484407606
Original,7.813021702838063,0.11687496259722258
Original,7.829716193656093,0.11097652438169762
Original,7.846410684474123,0.1051922359107772
Original,7.863105175292153,0.09953354369774586
Original,7.879799666110183,0.09401098084012864
Original,7.896494156928213,0.08863413194191408
Original,7.913188647746243,0.08341160689274824
Original,7.929883138564273,0.07835102317140909
Original,7.946577629382303,0.07345899630426597
Original,7.963272120200333,0.06874113808504378
Original,7.979966611018363,0.06420206214712357
Original,7.996661101836394,0.05984539647084421
Original,8.013355592654424,0.055673802403106695
Original,8.030050083472453,0.051688999762640776
Original,8.046744574290484,0.047891797599627604
Original,8.063439065108513,0.04428213017162307
Original,8.080133555926544,0.04085909768802038
Original,8.096828046744573,0.037621011362439914
Original,8.113522537562604,0.03456544229660859
Original,8.130217028380635,0.03168927370133242
Original,8.146911519198664,0.028988755941063368
Original,8.163606010016695,0.026459563869774005
Original,8.180300500834724,0.024096855908861518
Original,8.196994991652755,0.02189533430417227
Original,8.213689482470784,0.019849305990516267
Original,8.230383973288815,0.017952743489510214
Original,8.247078464106844,0.01619934527140416
Original,8.263772954924875,0.014582595024456507
Original,8.280467445742904,0.013095819296911218
Original,8.297161936560935,0.011732243006735943
Original,8.313856427378964,0.010485042352758388
Original,8.330550918196995,0.009347394707008278
Original,8.347245409015025,0.008312525121038274
Original,8.363939899833055,0.007373749137513649
Original,8.380634390651085,0.006524511661060041
Original,8.397328881469114,0.0057584217076925666
Original,8.414023372287145,0.005069282918515985
Original,8.430717863105174,0.004451119789209477
Original,8.447412353923205,0.003898199630535101
Original,8.464106844741234,0.0034050503353510184
Original,8.480801335559265,0.002966474083104926
Original,8.497495826377294,0.0025775571625064157
Original,8.514190317195325,0.0022336761361969187
Original,8.530884808013354,0.0019305006071946296
Original,8.547579298831385,0.0016639928753407077
Original,8.564273789649416,0.001430404792829534
Original,8.580968280467445,0.0012262721412802987
Original,8.597662771285476,0.001048406859027772
Original,8.614357262103505,0.0008938874468613304
Original,8.631051752921536,0.0007600478739482878
Original,8.647746243739565,0.00064446529387435
Original,8.664440734557596,0.0005449468644158273
Original,8.681135225375625,0.00045951594466822767
Original,8.697829716193656,0.00038639792033620576
Original,8.714524207011685,0.00032400588317051923
Original,8.731218697829716,0.0002709263644999884
Original,8.747913188647745,0.00022590529627650597
Original,8.764607679465776,0.00018783434667366173
Original,8.781302170283807,0.00015573775161905755
Original,8.797996661101836,0.00012875973916576496
Original,8.814691151919867,0.00010615262069887795
Original,8.831385642737896,8.726560191441989e-05
Original,8.848080133555927,7.153434749915976e-05
Original,8.864774624373956,5.847131660037776e-05
Original,8.881469115191987,4.7656871550067704e-05
Original,8.898163606010016,3.8731149882758507e-05
Original,8.914858096828047,3.138667939045776e-05
Original,8.931552587646076,2.5361707680804565e-05
Original,8.948247078464107,2.043421130060529e-05
Original,8.964941569282136,1.641654478908856e-05
Original,8.981636060100167,1.3150686850702222e-05
Original,8.998330550918197,1.0504038996728682e-05
Original,9.015025041736227,8.365731308046205e-06
Original,9.031719532554257,6.643390232803495e-06
Original,9.048414023372287,5.260324376366717e-06
Original,9.065108514190317,4.1530859028962125e-06
Original,9.081803005008346,3.269367299324682e-06
