series,Zipf frequency,Density
Original,9.065108514190317,5.306055935662534e-06
Original,9.081803005008346,4.178797218426546e-06
Original,9.098497495826377,3.2814161131446935e-06
Original,9.115191986644406,2.5692182124595813e-06
Original,9.131886477462437,2.005716466412121e-06
Original,9.148580968280466,1.5612274568075837e-06
Original,9.165275459098497,1.2116862654286633e-06
Original,9.181969949916526,9.376502312308356e-07
Original,9.198664440734557,7.234650716818337e-07
Original,9.215358931552586,5.565698537863947e-07
Original,9.232053422370617,4.269201119469482e-07
Original,9.248747913188648,3.265110045857386e-07
Original,9.265442404006677,2.489847704722724e-07
Original,9.282136894824708,1.8930888748284957e-07
Original,9.298831385642737,1.4351325541641711e-07
Original,9.315525876460768,1.0847642928569934e-07
Original,9.332220367278797,8.175243217957945e-08
Original,9.348914858096828,6.143099148540297e-08
Original,9.365609348914857,4.602518438626568e-08
Original,9.382303839732888,3.4381464092848864e-08
Original,9.398998330550917,2.5607883226638335e-08
Original,9.415692821368948,1.9017050712844926e-08
Original,9.432387312186977,1.4080968302059786e-08
Original,9.449081803005008,1.0395406298393296e-08
Original,9.465776293823039,7.651908015571505e-09
Original,9.482470784641068,5.615870533371307e-09
Original,9.499165275459099,4.109445923750909e-09
Original,9.515859766277128,2.9982515335545908e-09
Original,9.532554257095159,2.1810783080816612e-09
Original,9.549248747913188,1.5819496301278907e-09
Original,9.565943238731219,1.1440158805843222e-09
Original,9.582637729549248,8.248771716048951e-10
Original,9.599332220367279,5.930129487394207e-10
Original,9.616026711185308,4.2506619582640996e-10
Original,9.632721202003339,3.037849878492313e-10
Original,9.649415692821368,2.1646777542148455e-10
Original,9.666110183639399,1.537932481724247e-10
Original,9.68280467445743,1.0894272318482573e-10
Original,9.699499165275459,7.694422067953273e-11
Original,9.71619365609349,5.418392860420192e-11
Original,9.732888146911518,3.804359712505883e-11
Original,9.74958263772955,2.6632329407761445e-11
Original,9.766277128547578,1.8588876133034613e-11
Original,9.78297161936561,1.2936399578868203e-11
Original,9.799666110183638,8.976146491703029e-12
Original,9.81636060100167,6.209871053919821e-12
Original,9.833055091819698,4.283426272694964e-12
Original,9.84974958263773,2.945886432807561e-12
Original,9.866444073455758,2.0200244486716823e-12
Original,9.88313856427379,1.3810617827335898e-12
Original,9.89983305509182,9.414242555964715e-13
Original,9.91652754590985,6.398429601090781e-13
Original,9.93322203672788,4.3358783554566553e-13
Original,9.94991652754591,2.9295196260006447e-13
Original,9.96661101836394,1.9734735682093158e-13
Original,9.98330550918197,1.3255061569110478e-13
Original,10.0,8.87662092487747e-14
Encoded,0.0,0.001794588158474542
Encoded,0.01669449081803005,0.0017919484473628206
Encoded,0.0333889816360601,0.0017839990972237573
Encoded,0.050083472454090144,0.0017708120973279064
Encoded,0.0667779632721202,0.001752505769823919
Encoded,0.08347245409015025,0.0017292430531577914
Encoded,0.10016694490818029,0.0017012291443458144
Encoded,0.11686143572621034,0.0016687085487195512
Encoded,0.1335559265442404,0.0016319615974133058
Encoded,0.15025041736227043,0.001591300502938367
Encoded,0.1669449081803005,0.0015470650314403254
Encoded,0.18363939899833054,0.0014996178764797553
Encoded,0.20033388981636058,0.0014493398232885669
Encoded,0.21702838063439064,0.0013966247943762522
Encoded,0.23372287145242068,0.0013418748670987345
