PC1,PC2,series,Point type
-0.19571653008460999,0.16497862339019775,Nature,Background
0.03411770984530449,0.5259687900543213,Nature,Background
0.12712068855762482,0.415130615234375,Nature,Background
-0.1244516521692276,0.16283917427062988,Nature,Background
0.07415468990802765,0.44296059012413025,Nature,Background
-0.16628317534923553,0.23408731818199158,Nature,Background
-0.07663328945636749,0.41491061449050903,Nature,Background
0.020509760826826096,0.5533281564712524,Nature,Background
0.0011589061468839645,0.38207823038101196,Nature,Background
0.0345689095556736,0.40821337699890137,Nature,Background
0.0920783281326294,0.48168644309043884,Nature,Background
0.058250829577445984,0.4262789785861969,Nature,Background
0.08340319991111755,0.46762946248054504,Nature,Background
-0.19938154518604279,0.33599647879600525,Nature,Background
0.00839373841881752,0.4463118612766266,Nature,Background
0.04318439960479736,0.3488785922527313,Nature,Background
-0.03470855578780174,0.08745164424180984,Nature,Background
0.0015878044068813324,0.4467465579509735,Nature,Background
-0.0629548728466034,0.3634161055088043,Nature,Background
0.08078386634588242,0.3944275975227356,Nature,Background
-0.013690341264009476,0.4296855628490448,Nature,Background
0.0004475098103284836,0.32780322432518005,Nature,Background
0.14858832955360413,0.4833877980709076,Nature,Background
-0.1430196613073349,0.31097647547721863,Nature,Background
0.17841404676437378,0.5527346730232239,Nature,Background
0.03798262029886246,0.3679610788822174,Nature,Background
0.11096805334091187,0.4059115946292877,Nature,Background
0.09098844975233078,0.4804157316684723,Nature,Background
0.064820796251297,0.4830847680568695,Nature,Background
-0.2140524536371231,0.25684693455696106,Nature,Background
-0.02562972530722618,0.4024643003940582,Nature,Background
0.10808239877223969,0.12497489899396896,Nature,Background
-0.12513341009616852,0.2177334725856781,Nature,Background
0.049854427576065063,0.3563099503517151,Nature,Background
0.07030955702066422,0.5019046664237976,Nature,Background
0.18605010211467743,0.413524866104126,Nature,Background
0.06161150336265564,0.33924034237861633,Nature,Background
-0.2289457768201828,0.18619033694267273,Nature,Background
0.11249710619449615,0.3600340783596039,Nature,Background
0.13085006177425385,0.4672659933567047,Nature,Background
0.058250829577445984,0.4262789785861969,Nature,Background
0.06763310730457306,0.16975221037864685,Nature,Background
0.07838889956474304,0.3774224817752838,Nature,Background
0.006979173049330711,0.49872860312461853,Nature,Background
0.107176274061203,0.4506951868534088,Nature,Background
0.13743048906326294,0.4785939157009125,Nature,Background
0.058250829577445984,0.4262789785861969,Nature,Background
-0.22230564057826996,0.21104857325553894,Nature,Background
0.11989632248878479,0.542790949344635,Nature,Background
-0.08747442066669464,0.46511754393577576,Nature,Background
0.13625088334083557,0.46979090571403503,Nature,Background
-0.09557558596134186,0.4328431189060211,Nature,Background
0.00783616304397583,0.2496969997882843,Nature,Background
0.06539908051490784,0.4877522885799408,Nature,Background
0.10491544008255005,0.2206759750843048,Nature,Background
0.08901393413543701,0.37069830298423767,Nature,Background
0.03472081571817398,0.39449623227119446,Nature,Background
0.013351188972592354,0.42694392800331116,Nature,Background
0.08488215506076813,0.4854014813899994,Nature,Background
-0.11825250089168549,0.2838541567325592,Nature,Background
-0.27869439125061035,0.32168057560920715,Nature,Background
0.026707541197538376,0.4810122549533844,Nature,Background
-0.2271776646375656,0.3099382817745209,Nature,Background
0.0619986392557621,0.46369490027427673,Nature,Background
0.08742143213748932,0.48133406043052673,Nature,Background
0.13915422558784485,0.2712272107601166,Nature,Background
0.001682966947555542,0.4428461492061615,Nature,Background
0.12398606538772583,0.5045381188392639,Nature,Background
-0.13105453550815582,0.3725038170814514,Nature,Background
0.06979182362556458,0.40882501006126404,Nature,Background
-0.16447456181049347,0.29022082686424255,Nature,Background
-0.04201890155673027,0.27347174286842346,Nature,Background
-0.03772791102528572,0.20082136988639832,Nature,Background
-0.0228535458445549,0.44619235396385193,Nature,Background
-0.03792436048388481,0.42547371983528137,Nature,Background
0.0582507848739624,0.4262789487838745,Nature,Background
0.16936162114143372,0.24653154611587524,Nature,Background
0.034745968878269196,0.39892807602882385,Nature,Background
0.0582507848739624,0.4262789487838745,Nature,Background
-0.1460915356874466,0.2702777087688446,Nature,Background
-0.030606910586357117,0.4551633298397064,Nature,Background
0.27238836884498596,0.26369258761405945,Nature,Background
-0.20433615148067474,0.20717668533325195,Nature,Background
-0.19694550335407257,0.3859198987483978,Nature,Background
0.10842643678188324,0.4461474120616913,Nature,Background
-0.20042924582958221,0.2703094184398651,Nature,Background
0.09430928528308868,0.498331755399704,Nature,Background
-0.011833611875772476,0.2935841977596283,Nature,Background
0.03833149001002312,0.4156740605831146,Nature,Background
-0.21480773389339447,0.11728616803884506,Nature,Background
-0.009427733719348907,0.391789048910141,Nature,Background
0.0582507848739624,0.4262789487838745,Nature,Background
0.06782294809818268,0.3455486595630646,Nature,Background
0.10869070887565613,0.45109501481056213,Nature,Background
0.07886239141225815,0.4700559079647064,Nature,Background
-0.01782265305519104,0.4306804835796356,Nature,Background
-0.15766240656375885,0.3024250566959381,Nature,Background
-0.0752331018447876,0.37279942631721497,Nature,Background
0.21351701021194458,0.4221894443035126,Nature,Background
-0.172816202044487,0.1789398491382599,Nature,Background
-0.01576760783791542,0.4730531871318817,Nature,Background
-0.08021971583366394,0.3197151720523834,Nature,Background
-0.021515164524316788,0.3641095459461212,Nature,Background
-0.0228535458445549,0.44619235396385193,Nature,Background
-0.028723623603582382,0.5266048312187195,Nature,Background
0.017638612538576126,0.4148491621017456,Nature,Background
-0.04126408323645592,0.3782651722431183,Nature,Background
-0.07134158909320831,0.2972457706928253,Nature,Background
0.0774093046784401,0.44670823216438293,Nature,Background
0.1840825229883194,0.40004584193229675,Nature,Background
0.001465585082769394,0.46200039982795715,Nature,Background
0.01687716320157051,0.4302389919757843,Nature,Background
0.09641803801059723,0.3166038691997528,Nature,Background
-0.12533751130104065,0.3099152147769928,Nature,Background
0.032262172549963,0.40653693675994873,Nature,Background
0.1099904328584671,0.48610374331474304,Nature,Background
0.05977347493171692,0.42144277691841125,Nature,Background
0.009522587060928345,0.2687699496746063,Nature,Background
0.07234540581703186,0.4549202620983124,Nature,Background
0.12787409126758575,0.36323580145835876,Nature,Background
0.09617167711257935,0.3958686292171478,Nature,Background
0.1800106316804886,0.4589475691318512,Nature,Background
0.2382495254278183,0.32087939977645874,Nature,Background
0.0816563069820404,0.3514377176761627,Nature,Background
0.058250829577445984,0.4262789785861969,Nature,Background
0.07578106224536896,0.40236490964889526,Nature,Background
0.11498098075389862,0.48159489035606384,Nature,Background
0.06846165657043457,0.4959886968135834,Nature,Background
-0.23455427587032318,0.12556272745132446,Nature,Background
0.19429561495780945,0.41638973355293274,Nature,Background
-0.24368999898433685,0.23650047183036804,Nature,Background
0.08692185580730438,0.38262543082237244,Nature,Background
-0.0228535458445549,0.44619235396385193,Nature,Background
0.08768071234226227,0.48341700434684753,Nature,Background
-0.1699017435312271,0.17425629496574402,Nature,Background
-0.3886260390281677,0.2404870092868805,Nature,Background
-0.07611618936061859,0.462994784116745,Nature,Background
-0.0228535458445549,0.44619235396385193,Nature,Background
0.058250829577445984,0.4262789785861969,Nature,Background
0.12454402446746826,0.4682171642780304,Nature,Background
0.045750606805086136,0.3461868166923523,Nature,Background
-0.09268379211425781,0.41109761595726013,Nature,Background
-0.11752292513847351,0.3926939070224762,Nature,Background
-0.297534704208374,0.2739856541156769,Nature,Background
0.22479073703289032,0.29677221179008484,Nature,Background
-0.04228750243782997,0.3896813690662384,Nature,Background
0.0270718801766634,0.3425864279270172,Nature,Background
-0.0228535458445549,0.44619235396385193,Nature,Background
0.032262172549963,0.40653693675994873,Nature,Background
0.1920667439699173,0.5379969477653503,Nature,Background
-0.20029382407665253,0.24739447236061096,Nature,Background
0.07057727873325348,0.4581314027309418,Nature,Background
-0.1759919822216034,0.34516122937202454,Nature,Background
0.025596827268600464,0.4876788556575775,Nature,Background
0.1397569477558136,0.4757142961025238,Nature,Background
0.1480737030506134,0.34890416264533997,Nature,Background
0.05593181401491165,0.47817257046699524,Nature,Background
0.1346655637025833,0.49721232056617737,Nature,Background
-0.014035146683454514,0.13654136657714844,Nature,Background
-0.2308182269334793,0.2746112644672394,Nature,Background
0.04501567780971527,0.4392673671245575,Nature,Background
-0.172348752617836,0.3287885785102844,Nature,Background
0.07145482301712036,0.4783523380756378,Nature,Background
-0.0077176690101623535,0.3674199879169464,Nature,Background
0.07083159685134888,0.15767380595207214,Nature,Background
-0.2613898813724518,0.21798786520957947,Nature,Background
-0.014700829982757568,0.4836706817150116,Nature,Background
0.1591046303510666,0.43310531973838806,Nature,Background
-0.00023934990167617798,0.3654593527317047,Nature,Background
-0.32994815707206726,0.30110877752304077,Nature,Background
-0.052394118160009384,0.44878414273262024,Nature,Background
0.064820796251297,0.4830847680568695,Nature,Background
0.1852497011423111,0.40661439299583435,Nature,Background
-0.1387050300836563,0.42598211765289307,Nature,Background
0.14482231438159943,0.43590056896209717,Nature,Background
-0.09468518197536469,0.4797610938549042,Nature,Background
0.08588254451751709,0.46829953789711,Nature,Background
0.12675510346889496,0.3143943250179291,Nature,Background
0.05778246000409126,0.5576715469360352,Nature,Background
-0.21204276382923126,0.28100964426994324,Nature,Background
-0.22761665284633636,0.1362212896347046,Nature,Background
0.08066940307617188,0.30744820833206177,Nature,Background
0.06200480833649635,0.517087459564209,Nature,Background
-0.2655574083328247,0.19705161452293396,Nature,Background
0.05572561174631119,0.5127803683280945,Nature,Background
-0.23533909022808075,0.36193206906318665,Nature,Background
-0.028464581817388535,0.45002982020378113,Nature,Background
-0.2492458075284958,0.39959654211997986,Nature,Background
0.22937871515750885,0.4566292464733124,Nature,Background
-0.17848634719848633,0.30107825994491577,Nature,Background
0.040964722633361816,0.46840688586235046,Nature,Background
-0.015393927693367004,0.14180591702461243,Nature,Background
-0.12349206209182739,0.4142899811267853,Nature,Background
-0.04738067463040352,0.4370668828487396,Nature,Background
-0.09851433336734772,0.2062220573425293,Nature,Background
0.04773825779557228,0.40726932883262634,Nature,Background
0.102969691157341,0.409308522939682,Nature,Background
-0.0063346028327941895,0.5394116044044495,Nature,Background
0.0905662477016449,0.4480924904346466,Nature,Background
-0.0004352554678916931,0.15245124697685242,Nature,Background
-0.27685263752937317,0.1493636667728424,Nature,Background
-0.1776273399591446,0.30135002732276917,Nature,Background
-0.15564914047718048,0.2252233922481537,Nature,Background
0.12518806755542755,0.4880386292934418,Nature,Background
-0.18663941323757172,0.34470614790916443,Nature,Background
-0.02511659264564514,0.5010969042778015,Nature,Background
0.0893283262848854,0.4312930703163147,Nature,Background
-0.21736930310726166,0.34801724553108215,Nature,Background
0.0583854541182518,0.5173611044883728,Nature,Background
0.058250829577445984,0.4262789785861969,Nature,Background
0.06068914756178856,0.3704575002193451,Nature,Background
0.14595909416675568,0.5051931738853455,Nature,Background
-0.21432988345623016,0.2579961121082306,Nature,Background
-0.07367640733718872,0.05159281939268112,Nature,Background
-0.26171451807022095,0.2631933391094208,Nature,Background
