Model,Grid distance,Representation distance
GPT-2,3,134.62538146972656
GPT-2,3,61.9202766418457
GPT-2,3,52.0233154296875
GPT-2,3,69.87378692626953
GPT-2,3,61.929481506347656
GPT-2,3,60.928958892822266
GPT-2,3,345.9970397949219
GPT-2,3,58.40223693847656
GPT-2,3,60.176902770996094
GPT-2,3,53.57473373413086
GPT-2,3,345.7565002441406
GPT-2,3,53.61091995239258
GPT-2,3,58.6777458190918
GPT-2,3,73.24223327636719
GPT-2,3,58.703365325927734
GPT-2,3,60.24030685424805
GPT-2,3,57.970489501953125
GPT-2,3,85.1198501586914
GPT-2,3,56.87746810913086
GPT-2,3,70.40214538574219
GPT-2,3,73.40406036376953
GPT-2,3,201.81912231445312
GPT-2,3,55.5975456237793
GPT-2,3,68.27837371826172
GPT-2,3,63.01590347290039
GPT-2,3,57.58961486816406
GPT-2,3,55.78992462158203
GPT-2,3,48.57625198364258
GPT-2,3,195.0188446044922
GPT-2,3,65.7931900024414
GPT-2,3,56.52119445800781
GPT-2,3,64.7164306640625
GPT-2,3,438.9505310058594
GPT-2,3,66.33180236816406
GPT-2,3,62.21041488647461
GPT-2,3,449.7806396484375
GPT-2,3,57.324745178222656
GPT-2,3,69.46745300292969
GPT-2,3,289.8982849121094
GPT-2,3,61.246253967285156
GPT-2,3,73.3430404663086
GPT-2,3,58.400516510009766
GPT-2,3,283.59967041015625
GPT-2,3,54.9921989440918
GPT-2,3,62.5345458984375
GPT-2,3,60.30997848510742
GPT-2,3,54.208587646484375
GPT-2,3,71.81196594238281
GPT-2,3,57.76595687866211
GPT-2,3,450.7073059082031
GPT-2,3,447.06463623046875
GPT-2,3,63.045169830322266
GPT-2,3,62.986595153808594
GPT-2,3,61.91401290893555
GPT-2,3,60.10569763183594
GPT-2,3,58.232975006103516
GPT-2,3,57.32112121582031
GPT-2,3,228.19273376464844
GPT-2,3,224.69845581054688
GPT-2,3,68.28933715820312
GPT-2,3,61.61628341674805
GPT-2,3,50.3799934387207
GPT-2,3,57.581459045410156
GPT-2,3,57.53486633300781
GPT-2,3,50.943111419677734
GPT-2,3,71.31193542480469
GPT-2,3,84.65458679199219
GPT-2,3,70.27108001708984
GPT-2,3,63.69639587402344
GPT-2,3,67.65998077392578
GPT-2,3,48.615238189697266
GPT-2,3,46.83435821533203
GPT-2,3,53.89291000366211
GPT-2,3,1979.0477294921875
GPT-2,3,1969.1922607421875
GPT-2,3,59.537994384765625
GPT-2,3,62.502464294433594
GPT-2,3,47.292911529541016
GPT-2,3,52.63224411010742
GPT-2,3,57.057090759277344
GPT-2,3,63.958255767822266
GPT-2,3,501.6730651855469
GPT-2,3,503.2693176269531
GPT-2,3,57.303138732910156
GPT-2,3,48.439239501953125
GPT-2,3,69.87177276611328
GPT-2,3,69.73133087158203
GPT-2,3,57.21674346923828
GPT-2,3,497.381103515625
GPT-2,3,49.68531799316406
GPT-2,3,47.24586486816406
GPT-2,3,502.83782958984375
GPT-2,3,55.250160217285156
GPT-2,3,54.82978439331055
GPT-2,3,200.14077758789062
GPT-2,3,55.546409606933594
GPT-2,3,64.72320556640625
GPT-2,3,49.30232238769531
GPT-2,3,68.05389404296875
GPT-2,3,55.25971221923828
GPT-2,3,402.77691650390625
GPT-2,3,60.59575653076172
GPT-2,3,61.24766159057617
GPT-2,3,61.70530319213867
GPT-2,3,397.8319091796875
GPT-2,3,75.74954223632812
GPT-2,3,54.989540100097656
GPT-2,3,59.56261444091797
GPT-2,3,53.808082580566406
GPT-2,3,55.9957160949707
GPT-2,3,54.39678955078125
GPT-2,3,225.9858856201172
GPT-2,3,52.89371109008789
GPT-2,3,232.97116088867188
GPT-2,3,64.01487731933594
GPT-2,3,49.6883544921875
GPT-2,3,53.642826080322266
GPT-2,3,61.7320442199707
GPT-2,3,55.970680236816406
GPT-2,3,340.6605529785156
GPT-2,3,340.2288818359375
GPT-2,3,56.891510009765625
GPT-2,3,54.7155876159668
GPT-2,3,340.0159606933594
GPT-2,3,70.30821990966797
GPT-2,3,59.35995101928711
GPT-2,3,57.40365982055664
GPT-2,3,72.92391204833984
GPT-2,3,71.41754913330078
GPT-2,3,63.94671630859375
GPT-2,3,343.9824523925781
GPT-2,3,98.53919982910156
GPT-2,3,92.94164276123047
GPT-2,3,52.194557189941406
GPT-2,3,58.0101203918457
GPT-2,3,60.63679504394531
GPT-2,3,62.28556823730469
GPT-2,3,65.68679809570312
GPT-2,3,57.02003479003906
GPT-2,3,193.78903198242188
GPT-2,3,59.92298126220703
GPT-2,3,63.31990051269531
GPT-2,3,61.424041748046875
GPT-2,3,59.63957214355469
GPT-2,3,62.90886306762695
GPT-2,3,53.118141174316406
GPT-2,3,189.60818481445312
GPT-2,3,56.21226501464844
GPT-2,3,67.40540313720703
GPT-2,3,1980.5205078125
GPT-2,3,59.55027389526367
GPT-2,3,67.20710754394531
GPT-2,3,69.88412475585938
GPT-2,3,79.80809020996094
GPT-2,3,1980.448974609375
GPT-2,3,58.83577346801758
GPT-2,3,58.606998443603516
GPT-2,3,172.8976593017578
GPT-2,3,181.7205352783203
GPT-2,3,71.72245025634766
GPT-2,3,61.99138259887695
GPT-2,3,63.54147720336914
GPT-2,3,75.70470428466797
GPT-2,3,67.50528717041016
GPT-2,3,58.019859313964844
GPT-2,3,205.1266632080078
GPT-2,3,62.450584411621094
GPT-2,3,77.18762969970703
GPT-2,3,69.1852798461914
GPT-2,3,67.50542449951172
GPT-2,3,216.00230407714844
GPT-2,3,58.48644256591797
GPT-2,3,62.04703140258789
GPT-2,3,58.31510543823242
GPT-2,3,55.70005416870117
GPT-2,3,257.1767272949219
GPT-2,3,252.9344482421875
GPT-2,3,53.31039047241211
GPT-2,3,52.02384948730469
GPT-2,3,56.98652267456055
GPT-2,3,76.52935791015625
GPT-2,3,226.00758361816406
GPT-2,3,69.46813201904297
GPT-2,3,59.55031967163086
GPT-2,3,48.972572326660156
GPT-2,3,51.626502990722656
GPT-2,3,63.09437942504883
GPT-2,3,61.527278900146484
GPT-2,3,57.62299346923828
GPT-2,3,62.27557373046875
GPT-2,3,68.43480682373047
GPT-2,3,56.570350646972656
GPT-2,3,65.1915283203125
GPT-2,3,64.0622329711914
GPT-2,3,54.13179397583008
GPT-2,3,64.80618286132812
GPT-2,3,58.64286422729492
GPT-2,3,40.3959846496582
GPT-2,3,59.7955207824707
GPT-2,3,341.306396484375
GPT-2,3,347.6675109863281
GPT-2,3,53.77434539794922
GPT-2,3,61.48337173461914
GPT-2,3,52.05704116821289
GPT-2,3,62.504276275634766
GPT-2,3,46.867149353027344
GPT-2,3,51.88925552368164
GPT-2,3,64.15150451660156
GPT-2,3,52.04310989379883
GPT-2,3,51.8150520324707
GPT-2,3,57.665836334228516
GPT-2,3,59.2050666809082
GPT-2,3,70.92776489257812
GPT-2,3,49.76346969604492
GPT-2,3,67.60346984863281
GPT-2,3,65.70404052734375
GPT-2,3,71.71294403076172
GPT-2,3,277.8331604003906
GPT-2,3,62.11465072631836
GPT-2,3,57.74843215942383
GPT-2,3,71.75103759765625
GPT-2,3,59.420082092285156
GPT-2,3,278.9930114746094
GPT-2,3,56.99307632446289
GPT-2,3,72.0776138305664
GPT-2,3,66.28266906738281
GPT-2,3,62.131317138671875
GPT-2,3,448.3630065917969
GPT-2,3,438.1002502441406
GPT-2,3,55.80674362182617
GPT-2,3,71.66167449951172
GPT-2,3,59.86238098144531
GPT-2,3,61.66818618774414
GPT-2,3,60.810176849365234
GPT-2,3,335.9159851074219
GPT-2,3,58.62092208862305
GPT-2,3,59.20174789428711
GPT-2,3,340.3595886230469
GPT-2,3,74.08158874511719
GPT-2,3,55.134761810302734
GPT-2,3,54.33720779418945
GPT-2,3,55.304805755615234
GPT-2,3,54.081390380859375
GPT-2,3,305.8529052734375
GPT-2,3,68.71875
GPT-2,3,297.66656494140625
GPT-2,3,58.208953857421875
GPT-2,3,51.89948272705078
GPT-2,3,57.22175979614258
GPT-2,3,63.27125930786133
GPT-2,3,53.338077545166016
GPT-2,3,57.08750915527344
GPT-2,3,65.25359344482422
GPT-2,3,51.76738739013672
GPT-2,3,60.44721984863281
GPT-2,3,66.31240844726562
GPT-2,3,78.31378173828125
GPT-2,3,285.056640625
GPT-2,3,291.9384765625
GPT-2,3,50.1795654296875
GPT-2,3,56.29714584350586
GPT-2,3,47.377281188964844
GPT-2,3,55.0223503112793
GPT-2,3,67.28547668457031
GPT-2,3,246.39698791503906
GPT-2,3,67.78870391845703
GPT-2,3,61.08573913574219
GPT-2,3,69.5976333618164
GPT-2,3,235.27774047851562
GPT-2,3,66.13301086425781
GPT-2,3,64.72894287109375
GPT-2,3,52.3486328125
GPT-2,3,50.52117156982422
GPT-2,3,50.13026428222656
GPT-2,3,51.972999572753906
GPT-2,3,273.93536376953125
GPT-2,3,268.6830139160156
GPT-2,3,56.79316711425781
GPT-2,3,57.22007751464844
GPT-2,3,52.1010856628418
GPT-2,3,59.1715087890625
GPT-2,3,58.4925537109375
GPT-2,3,331.99554443359375
GPT-2,3,47.01933670043945
GPT-2,3,64.96939086914062
GPT-2,3,339.70361328125
GPT-2,3,50.857112884521484
GPT-2,3,60.081295013427734
GPT-2,3,72.00804138183594
GPT-2,3,498.92962646484375
GPT-2,3,69.3318862915039
GPT-2,3,51.91132354736328
GPT-2,3,84.1706771850586
GPT-2,3,74.8895492553711
GPT-2,3,504.1545715332031
GPT-2,3,65.4563980102539
GPT-2,3,54.70634841918945
GPT-2,3,493.87274169921875
GPT-2,3,505.00274658203125
GPT-2,3,53.94533920288086
GPT-2,3,62.56942367553711
GPT-2,3,55.363792419433594
GPT-2,3,72.11837005615234
GPT-2,3,51.58232116699219
GPT-2,3,54.43205642700195
GPT-2,3,65.92221069335938
GPT-2,3,52.11282730102539
GPT-2,3,66.01508331298828
GPT-2,3,60.79823303222656
GPT-2,3,61.492671966552734
GPT-2,3,59.82496643066406
GPT-2,3,335.86590576171875
GPT-2,3,329.2901306152344
GPT-2,3,65.6510009765625
GPT-2,3,65.09565734863281
GPT-2,3,62.04769515991211
GPT-2,3,63.64036560058594
GPT-2,3,57.2265739440918
GPT-2,3,58.968135833740234
GPT-2,3,62.67536544799805
GPT-2,3,227.02975463867188
GPT-2,3,58.35443878173828
GPT-2,3,63.48757553100586
GPT-2,3,59.379215240478516
GPT-2,3,230.21249389648438
GPT-2,3,57.37161636352539
GPT-2,3,65.25352478027344
GPT-2,3,53.494205474853516
GPT-2,3,63.92352294921875
GPT-2,3,65.99200439453125
GPT-2,3,53.17977523803711
GPT-2,3,64.57572937011719
GPT-2,3,64.75563049316406
GPT-2,3,188.5840606689453
GPT-2,3,67.70235443115234
GPT-2,3,58.347286224365234
GPT-2,3,55.434844970703125
GPT-2,3,61.516780853271484
GPT-2,3,72.59125518798828
GPT-2,3,60.81554412841797
GPT-2,3,189.72714233398438
GPT-2,3,59.9212760925293
GPT-2,3,438.7023010253906
GPT-2,3,94.28199768066406
GPT-2,3,58.49198532104492
GPT-2,3,59.16721725463867
GPT-2,3,444.49658203125
GPT-2,3,71.45298767089844
GPT-2,3,104.78005981445312
GPT-2,3,79.03507995605469
GPT-2,3,58.666107177734375
GPT-2,3,57.31134033203125
GPT-2,3,351.0204162597656
GPT-2,3,85.75110626220703
GPT-2,3,78.67333221435547
GPT-2,3,346.5211181640625
GPT-2,3,58.5587272644043
GPT-2,3,53.28615188598633
GPT-2,3,151.11361694335938
GPT-2,3,59.60136413574219
GPT-2,3,50.38949203491211
GPT-2,3,60.8301887512207
GPT-2,3,145.13877868652344
GPT-2,3,61.841392517089844
GPT-2,3,53.707149505615234
GPT-2,3,92.17525482177734
GPT-2,3,99.8181381225586
GPT-2,3,70.40804290771484
GPT-2,3,63.733917236328125
GPT-2,3,249.83551025390625
GPT-2,3,257.2704162597656
GPT-2,3,64.86521911621094
GPT-2,3,67.23601531982422
GPT-2,3,54.39670944213867
GPT-2,3,73.22798919677734
GPT-2,3,237.26959228515625
GPT-2,3,246.17835998535156
GPT-2,3,75.58772277832031
GPT-2,3,80.01973724365234
GPT-2,3,63.56562805175781
GPT-2,3,343.556396484375
GPT-2,3,66.57925415039062
GPT-2,3,65.09075927734375
GPT-2,3,326.07452392578125
GPT-2,3,59.777435302734375
GPT-2,3,41.73334884643555
GPT-2,3,501.90972900390625
GPT-2,3,68.52637481689453
GPT-2,3,50.57317352294922
GPT-2,3,59.08869934082031
GPT-2,3,501.5174865722656
GPT-2,3,54.99197006225586
GPT-2,3,69.56808471679688
GPT-2,3,61.256752014160156
GPT-2,3,62.690032958984375
GPT-2,3,60.27498245239258
GPT-2,3,63.2252082824707
GPT-2,3,66.4610824584961
GPT-2,3,55.794044494628906
GPT-2,3,67.9541015625
GPT-2,3,65.35221862792969
GPT-2,3,72.630859375
GPT-2,3,60.70670700073242
GPT-2,3,57.6342887878418
GPT-2,3,69.12653350830078
GPT-2,3,49.10443878173828
GPT-2,3,72.37700653076172
GPT-2,3,67.32093811035156
GPT-2,3,58.285240173339844
GPT-2,3,68.02323150634766
GPT-2,3,58.003173828125
GPT-2,3,170.99351501464844
GPT-2,3,171.12850952148438
GPT-2,3,54.33964157104492
GPT-2,3,71.73515319824219
GPT-2,3,52.82518005371094
GPT-2,3,53.89885711669922
GPT-2,3,65.15596008300781
GPT-2,3,331.7609558105469
GPT-2,3,61.02235794067383
GPT-2,3,58.70468521118164
GPT-2,3,338.67681884765625
GPT-2,3,54.554527282714844
GPT-2,3,67.9752426147461
GPT-2,3,139.36309814453125
GPT-2,3,53.08457946777344
GPT-2,3,67.090576171875
GPT-2,3,57.627403259277344
GPT-2,3,72.63735961914062
GPT-2,3,504.8377380371094
GPT-2,3,502.53668212890625
GPT-2,3,57.90809631347656
GPT-2,3,69.08251190185547
GPT-2,3,60.881351470947266
GPT-2,3,47.299190521240234
GPT-2,3,63.36018371582031
GPT-2,3,47.062828063964844
GPT-2,3,195.77810668945312
GPT-2,3,205.39353942871094
GPT-2,3,59.862831115722656
GPT-2,3,60.37161636352539
GPT-2,3,55.21770095825195
GPT-2,3,61.288726806640625
GPT-2,3,218.57801818847656
GPT-2,3,232.43519592285156
GPT-2,3,59.24557876586914
GPT-2,3,53.954551696777344
GPT-2,3,65.78876495361328
GPT-2,3,61.93256759643555
GPT-2,3,64.58501434326172
GPT-2,3,63.39583969116211
GPT-2,3,61.91355514526367
GPT-2,3,58.80296325683594
GPT-2,3,60.99589920043945
GPT-2,3,55.56182861328125
GPT-2,3,283.71044921875
GPT-2,3,270.1584777832031
GPT-2,3,64.45602416992188
GPT-2,3,61.53754425048828
GPT-2,3,56.260833740234375
GPT-2,3,347.16009521484375
GPT-2,3,52.63154983520508
GPT-2,3,61.98118209838867
GPT-2,3,45.40755081176758
GPT-2,3,344.8007507324219
GPT-2,3,53.903785705566406
GPT-2,3,53.343685150146484
GPT-2,3,76.7125015258789
GPT-2,3,80.86211395263672
GPT-2,3,1017.8576049804688
GPT-2,3,1011.17236328125
GPT-2,3,71.99122619628906
GPT-2,3,69.3698959350586
GPT-2,3,59.287532806396484
GPT-2,3,50.6644172668457
GPT-2,3,68.01457977294922
GPT-2,3,57.840694427490234
GPT-2,3,49.06214141845703
GPT-2,3,48.53699493408203
GPT-2,3,268.6997985839844
GPT-2,3,63.07404708862305
GPT-2,3,258.8334045410156
GPT-2,3,57.42942810058594
GPT-2,3,72.16502380371094
GPT-2,3,147.052734375
GPT-2,3,75.81680297851562
GPT-2,3,66.78766632080078
GPT-2,3,61.35807800292969
GPT-2,3,71.7500991821289
GPT-2,3,64.37769317626953
GPT-2,3,216.49522399902344
GPT-2,3,54.47705841064453
GPT-2,3,61.70475769042969
GPT-2,3,48.63194274902344
GPT-2,3,221.08677673339844
GPT-2,3,54.26394271850586
GPT-2,3,59.21945571899414
GPT-2,3,58.02836227416992
GPT-2,3,59.66187286376953
GPT-2,3,1010.9320068359375
GPT-2,3,57.91703414916992
GPT-2,3,68.32286071777344
GPT-2,3,69.33455657958984
GPT-2,3,56.93709945678711
GPT-2,3,1005.6625366210938
GPT-2,3,58.97645950317383
GPT-2,3,56.79549026489258
GPT-2,3,66.04845428466797
GPT-2,3,56.02653121948242
GPT-2,3,226.14002990722656
GPT-2,3,56.964107513427734
GPT-2,3,235.2228546142578
GPT-2,3,65.490966796875
GPT-2,3,331.2799072265625
GPT-2,3,53.930198669433594
GPT-2,3,56.42746353149414
GPT-2,3,74.3340835571289
GPT-2,3,61.803096771240234
GPT-2,3,60.449222564697266
GPT-2,3,71.51774597167969
GPT-2,3,335.43994140625
GPT-2,3,73.939453125
GPT-2,3,72.8865737915039
GPT-2,3,63.546627044677734
GPT-2,3,57.137908935546875
GPT-2,3,56.89195251464844
GPT-2,3,57.94333267211914
GPT-2,3,60.23945236206055
GPT-2,3,64.58981323242188
GPT-2,3,63.33550262451172
GPT-2,3,503.2806396484375
GPT-2,3,64.92051696777344
GPT-2,3,72.05987548828125
GPT-2,3,72.33273315429688
GPT-2,3,497.81939697265625
GPT-2,3,72.49266052246094
GPT-2,3,56.21172332763672
GPT-2,3,56.342369079589844
GPT-2,3,61.0745849609375
GPT-2,3,79.68573760986328
GPT-2,3,65.31661224365234
GPT-2,3,70.87201690673828
GPT-2,3,72.35242462158203
GPT-2,3,58.171443939208984
GPT-2,3,62.93412780761719
GPT-2,3,52.07303237915039
GPT-2,3,57.61444091796875
GPT-2,3,54.03935241699219
GPT-2,3,61.86543273925781
GPT-2,3,292.80853271484375
GPT-2,3,284.1108093261719
GPT-2,3,61.59459686279297
GPT-2,3,47.35244369506836
GPT-2,3,210.10418701171875
GPT-2,3,52.99533462524414
GPT-2,3,62.62066650390625
GPT-2,3,55.32661819458008
GPT-2,3,65.1086196899414
GPT-2,3,66.0609359741211
GPT-2,3,59.21638870239258
GPT-2,3,219.37332153320312
GPT-2,3,67.1058578491211
GPT-2,3,68.09074401855469
GPT-2,3,55.821624755859375
GPT-2,3,262.5018615722656
GPT-2,3,62.334896087646484
GPT-2,3,60.09115982055664
GPT-2,3,265.1180725097656
GPT-2,3,42.79505920410156
GPT-2,3,54.435630798339844
GPT-2,3,518.1437377929688
GPT-2,3,63.3453369140625
GPT-2,3,57.39069747924805
GPT-2,3,62.196083068847656
GPT-2,3,504.3212890625
GPT-2,3,68.5569839477539
GPT-2,3,60.57366943359375
GPT-2,3,61.48679733276367
GPT-2,3,76.02824401855469
GPT-2,3,261.3399658203125
GPT-2,3,257.43408203125
GPT-2,3,61.1645393371582
GPT-2,3,64.2830810546875
GPT-2,3,74.37261199951172
GPT-2,3,70.79280090332031
GPT-2,3,91.25037384033203
GPT-2,3,80.29705810546875
GPT-2,3,61.164794921875
GPT-2,3,52.9180908203125
GPT-2,3,62.6027717590332
GPT-2,3,61.880516052246094
GPT-2,3,54.79145050048828
GPT-2,3,66.72271728515625
GPT-2,3,60.69540023803711
GPT-2,3,63.001338958740234
GPT-2,3,57.72354507446289
GPT-2,3,53.701454162597656
GPT-2,3,398.1535949707031
GPT-2,3,57.133445739746094
GPT-2,3,399.2831726074219
GPT-2,3,59.73347473144531
GPT-2,3,51.105464935302734
GPT-2,3,57.50016403198242
GPT-2,3,40.0007209777832
GPT-2,3,51.19304275512695
GPT-2,3,180.18321228027344
GPT-2,3,62.68504333496094
GPT-2,3,186.19338989257812
GPT-2,3,53.642704010009766
GPT-2,3,49.08034133911133
GPT-2,3,45.15437316894531
GPT-2,3,62.86830520629883
GPT-2,3,49.740089416503906
GPT-2,3,56.504302978515625
GPT-2,3,56.31565475463867
GPT-2,3,65.64110565185547
GPT-2,3,67.31388092041016
GPT-2,3,343.8935241699219
GPT-2,3,58.5438232421875
GPT-2,3,62.015655517578125
GPT-2,3,48.27806854248047
GPT-2,3,70.15153503417969
GPT-2,3,59.162174224853516
GPT-2,3,56.915897369384766
GPT-2,3,348.38555908203125
GPT-2,3,57.583351135253906
GPT-2,3,62.95549011230469
GPT-2,3,404.06719970703125
GPT-2,3,51.86191177368164
GPT-2,3,67.24095916748047
GPT-2,3,73.55099487304688
GPT-2,3,42.43040466308594
GPT-2,3,400.16754150390625
GPT-2,3,54.56295394897461
GPT-2,3,56.686187744140625
GPT-2,3,54.035316467285156
GPT-2,3,43.54198455810547
GPT-2,3,266.7371826171875
GPT-2,3,54.9915885925293
GPT-2,3,265.9147033691406
GPT-2,3,55.00124740600586
GPT-2,3,264.4746398925781
GPT-2,3,55.16801071166992
GPT-2,3,54.595314025878906
GPT-2,3,53.36995315551758
GPT-2,3,75.96614074707031
GPT-2,3,60.21625900268555
GPT-2,3,71.89066314697266
GPT-2,3,259.69610595703125
GPT-2,3,253.27920532226562
GPT-2,3,258.0444030761719
GPT-2,3,57.87063980102539
GPT-2,3,59.75996398925781
GPT-2,3,65.3133316040039
GPT-2,3,54.63456344604492
GPT-2,3,56.81550979614258
GPT-2,3,51.754581451416016
GPT-2,3,57.92725372314453
GPT-2,3,46.63549041748047
GPT-2,3,230.36264038085938
GPT-2,3,57.758018493652344
GPT-2,3,232.94920349121094
GPT-2,3,55.85588455200195
GPT-2,3,62.75977325439453
GPT-2,3,46.52756118774414
GPT-2,3,61.990238189697266
GPT-2,3,49.798709869384766
GPT-2,3,58.00331497192383
GPT-2,3,66.7992935180664
GPT-2,3,57.904090881347656
GPT-2,3,58.88874435424805
GPT-2,3,56.14182662963867
GPT-2,3,58.3525276184082
GPT-2,3,62.826786041259766
GPT-2,3,256.025634765625
GPT-2,3,55.281917572021484
GPT-2,3,60.19784927368164
GPT-2,3,263.4779052734375
GPT-2,3,70.85330200195312
GPT-2,3,63.86213684082031
GPT-2,3,447.2586364746094
GPT-2,3,66.54251098632812
GPT-2,3,99.19903564453125
GPT-2,3,55.06783676147461
GPT-2,3,440.88287353515625
GPT-2,3,80.88900756835938
GPT-2,3,51.986515045166016
GPT-2,3,65.57054901123047
GPT-2,3,57.651763916015625
GPT-2,3,53.51908493041992
GPT-2,3,54.118690490722656
GPT-2,3,285.4802551269531
GPT-2,3,279.511474609375
GPT-2,3,55.1733512878418
GPT-2,3,52.88785171508789
GPT-2,3,48.833229064941406
GPT-2,3,51.4373779296875
GPT-2,3,507.8408203125
GPT-2,3,506.1685791015625
GPT-2,3,57.89310836791992
GPT-2,3,55.67036819458008
GPT-2,3,52.085750579833984
GPT-2,3,50.340816497802734
GPT-2,3,68.13068389892578
GPT-2,3,64.1718521118164
GPT-2,3,256.9104919433594
GPT-2,3,62.448333740234375
GPT-2,3,60.299156188964844
GPT-2,3,62.06477355957031
GPT-2,3,62.02915573120117
GPT-2,3,261.216552734375
GPT-2,3,67.61143493652344
GPT-2,3,80.29615020751953
GPT-2,3,55.25001907348633
GPT-2,3,44.546897888183594
GPT-2,3,403.6329040527344
GPT-2,3,70.03927612304688
GPT-2,3,418.6451416015625
GPT-2,3,63.87302780151367
GPT-2,3,57.267208099365234
GPT-2,3,235.5914306640625
GPT-2,3,61.587703704833984
GPT-2,3,70.13152313232422
GPT-2,3,56.10504150390625
GPT-2,3,234.49853515625
GPT-2,3,52.54914855957031
GPT-2,3,53.271568298339844
GPT-2,3,58.910400390625
GPT-2,3,49.07546615600586
GPT-2,3,1029.7293701171875
GPT-2,3,49.38292694091797
GPT-2,3,57.7241325378418
GPT-2,3,56.09174346923828
GPT-2,3,59.52433776855469
GPT-2,3,1029.197021484375
GPT-2,3,1984.198486328125
GPT-2,3,2000.122802734375
GPT-2,3,60.38962936401367
GPT-2,3,63.69860076904297
GPT-2,3,68.63526916503906
GPT-2,3,72.3200454711914
GPT-2,3,63.166831970214844
GPT-2,3,65.46421813964844
GPT-2,3,661.43408203125
GPT-2,3,656.3658447265625
GPT-2,3,50.98768997192383
GPT-2,3,59.932212829589844
GPT-2,3,65.98148345947266
GPT-2,3,57.40090560913086
GPT-2,3,71.5970458984375
GPT-2,3,67.7021713256836
GPT-2,3,408.0578918457031
GPT-2,3,414.30889892578125
GPT-2,3,57.66284942626953
GPT-2,3,61.82184982299805
GPT-2,3,68.06375122070312
GPT-2,3,70.31449127197266
GPT-2,3,56.03078842163086
GPT-2,3,49.240684509277344
GPT-2,3,71.58670043945312
GPT-2,3,69.84314727783203
GPT-2,3,162.32847595214844
GPT-2,3,157.44517517089844
GPT-2,3,64.49137878417969
GPT-2,3,55.64105224609375
GPT-2,3,63.597251892089844
GPT-2,3,63.694297790527344
GPT-2,3,272.5292053222656
GPT-2,3,69.19096374511719
GPT-2,3,49.4339599609375
GPT-2,3,49.90146255493164
GPT-2,3,64.50923919677734
GPT-2,3,51.413326263427734
GPT-2,3,57.96527099609375
GPT-2,3,278.7550048828125
GPT-2,3,59.98484802246094
GPT-2,3,290.0545654296875
GPT-2,3,65.3172378540039
GPT-2,3,49.074588775634766
GPT-2,3,68.96664428710938
GPT-2,3,292.4309997558594
GPT-2,3,62.80284881591797
GPT-2,3,58.407081604003906
GPT-2,3,62.08650588989258
GPT-2,3,53.45978546142578
GPT-2,3,203.4390869140625
GPT-2,3,202.30972290039062
GPT-2,3,61.64853286743164
GPT-2,3,57.366214752197266
GPT-2,3,66.64256286621094
GPT-2,3,58.77760696411133
GPT-2,3,55.65932083129883
GPT-2,3,189.91177368164062
GPT-2,3,80.60588073730469
GPT-2,3,82.48506164550781
GPT-2,3,62.899234771728516
GPT-2,3,59.506248474121094
GPT-2,3,63.19355392456055
GPT-2,3,54.97780990600586
GPT-2,3,142.752197265625
GPT-2,3,57.98780059814453
GPT-2,3,133.5733184814453
GPT-2,3,69.5816650390625
GPT-2,3,347.538818359375
GPT-2,3,333.922119140625
GPT-2,3,57.18578338623047
GPT-2,3,68.94619750976562
GPT-2,3,61.92646408081055
GPT-2,3,52.44832992553711
GPT-2,3,66.58238220214844
GPT-2,3,69.06619262695312
GPT-2,3,61.14665603637695
GPT-2,3,71.50636291503906
GPT-2,3,56.88778305053711
GPT-2,3,56.889591217041016
GPT-2,3,223.23562622070312
GPT-2,3,51.78252029418945
GPT-2,3,218.07119750976562
GPT-2,3,52.1463623046875
GPT-2,3,89.36524200439453
GPT-2,3,49.344303131103516
GPT-2,3,62.272281646728516
GPT-2,3,66.99067687988281
GPT-2,3,143.4742431640625
GPT-2,3,85.38740539550781
GPT-2,3,1986.390869140625
GPT-2,3,58.71352767944336
GPT-2,3,52.262306213378906
GPT-2,3,85.8570556640625
GPT-2,3,77.99560546875
GPT-2,3,1990.4561767578125
GPT-2,3,207.76287841796875
GPT-2,3,200.88441467285156
GPT-2,3,57.0627555847168
GPT-2,3,55.68737030029297
GPT-2,3,65.437255859375
GPT-2,3,73.32525634765625
GPT-2,3,50.80155944824219
GPT-2,3,67.41026306152344
GPT-2,3,253.68170166015625
GPT-2,3,58.56717300415039
GPT-2,3,54.287410736083984
GPT-2,3,59.24515151977539
GPT-2,3,63.619239807128906
GPT-2,3,61.20653533935547
GPT-2,3,53.266971588134766
GPT-2,3,255.94650268554688
GPT-2,3,59.038753509521484
GPT-2,3,69.05216979980469
GPT-2,3,54.855064392089844
GPT-2,3,60.21115493774414
GPT-2,3,238.1217041015625
GPT-2,3,68.32395935058594
GPT-2,3,233.47146606445312
GPT-2,3,67.8131332397461
GPT-2,3,57.19448471069336
GPT-2,3,56.39187240600586
GPT-2,3,56.093936920166016
GPT-2,3,53.856842041015625
GPT-2,3,133.77537536621094
GPT-2,3,59.348388671875
GPT-2,3,140.6829833984375
GPT-2,3,56.32725143432617
GPT-2,3,61.725990295410156
GPT-2,3,68.1297378540039
GPT-2,3,328.6452941894531
GPT-2,3,58.68980407714844
GPT-2,3,61.86565017700195
GPT-2,3,61.5174560546875
GPT-2,3,59.256927490234375
GPT-2,3,332.4013366699219
GPT-2,3,69.32015228271484
GPT-2,3,55.5141716003418
GPT-2,3,58.055728912353516
GPT-2,3,54.53534698486328
GPT-2,3,298.54150390625
