Model,Grid distance,Representation distance
Our model,2,131.61456298828125
Our model,2,146.23709106445312
Our model,2,142.66268920898438
Our model,2,271.29986572265625
Our model,2,144.3046112060547
Our model,2,132.9394989013672
Our model,2,315.33868408203125
Our model,2,196.3731689453125
Our model,2,220.20669555664062
Our model,2,178.04615783691406
Our model,2,174.1359100341797
Our model,2,173.162841796875
Our model,2,204.3773651123047
Our model,2,179.1500701904297
Our model,2,150.7144317626953
Our model,2,165.86598205566406
Our model,2,148.7913360595703
Our model,2,131.95094299316406
Our model,2,137.49021911621094
Our model,2,145.27786254882812
Our model,2,133.16842651367188
Our model,2,165.92037963867188
Our model,2,146.73114013671875
Our model,2,108.97203826904297
Our model,2,134.2713623046875
Our model,2,233.07257080078125
Our model,2,213.23622131347656
Our model,2,192.99801635742188
Our model,2,160.25848388671875
Our model,2,150.5790252685547
Our model,2,170.15972900390625
Our model,2,173.5076141357422
Our model,2,141.9991912841797
Our model,2,153.76873779296875
Our model,2,145.1483917236328
Our model,2,172.33840942382812
Our model,2,169.50527954101562
Our model,2,136.93524169921875
Our model,2,162.0723419189453
Our model,2,193.93748474121094
Our model,2,210.7835693359375
Our model,2,183.43991088867188
Our model,2,153.3423614501953
Our model,2,154.2064208984375
Our model,2,147.7524871826172
Our model,2,156.64389038085938
Our model,2,117.7968978881836
Our model,2,160.33514404296875
Our model,2,137.6573028564453
Our model,2,149.2347869873047
Our model,2,195.9430694580078
Our model,2,169.1337890625
Our model,2,156.6303253173828
Our model,2,162.43643188476562
Our model,2,209.26808166503906
Our model,2,152.12826538085938
Our model,2,150.41256713867188
Our model,2,218.9463348388672
Our model,2,168.85302734375
Our model,2,125.90071105957031
Our model,2,154.68661499023438
Our model,2,178.6688995361328
Our model,2,160.1748504638672
Our model,2,235.37533569335938
Our model,2,147.81951904296875
Our model,2,125.16522216796875
Our model,2,152.21578979492188
Our model,2,127.33439636230469
Our model,2,139.20103454589844
Our model,2,126.28352355957031
Our model,2,126.21971130371094
Our model,2,170.9842071533203
Our model,2,169.92837524414062
Our model,2,167.01950073242188
Our model,2,166.70529174804688
Our model,2,158.9518585205078
Our model,2,199.8438262939453
Our model,2,177.0643310546875
Our model,2,166.794189453125
Our model,2,180.20596313476562
Our model,2,159.5211944580078
Our model,2,190.9579620361328
Our model,2,172.60360717773438
Our model,2,136.09735107421875
Our model,2,172.9456024169922
Our model,2,157.50025939941406
Our model,2,214.1429443359375
Our model,2,184.11314392089844
Our model,2,179.17950439453125
Our model,2,148.846435546875
Our model,2,122.27605438232422
Our model,2,745.598876953125
Our model,2,221.30250549316406
Our model,2,182.60476684570312
Our model,2,209.12322998046875
Our model,2,142.94247436523438
Our model,2,159.26187133789062
Our model,2,178.50311279296875
Our model,2,155.74557495117188
Our model,2,756.9656372070312
Our model,2,153.68362426757812
Our model,2,206.20379638671875
Our model,2,797.6588134765625
Our model,2,254.3448028564453
Our model,2,147.5363006591797
Our model,2,188.8432159423828
Our model,2,175.69056701660156
Our model,2,216.6940460205078
Our model,2,188.5336151123047
Our model,2,252.3804168701172
Our model,2,149.72560119628906
Our model,2,172.0718994140625
Our model,2,169.80279541015625
Our model,2,163.60638427734375
Our model,2,193.46929931640625
Our model,2,143.19053649902344
Our model,2,164.8883056640625
Our model,2,158.96441650390625
Our model,2,145.79196166992188
Our model,2,175.73582458496094
Our model,2,170.0419921875
Our model,2,166.1575469970703
Our model,2,161.86595153808594
Our model,2,142.57843017578125
Our model,2,140.29360961914062
Our model,2,143.98670959472656
Our model,2,134.9173126220703
Our model,2,143.41854858398438
Our model,2,146.97315979003906
Our model,2,152.21141052246094
Our model,2,190.1981658935547
Our model,2,206.33815002441406
Our model,2,225.89451599121094
Our model,2,248.71334838867188
Our model,2,152.94419860839844
Our model,2,167.44009399414062
Our model,2,145.17051696777344
Our model,2,131.42822265625
Our model,2,149.0406951904297
Our model,2,140.71853637695312
Our model,2,136.57077026367188
Our model,2,101.3770980834961
Our model,2,135.41757202148438
Our model,2,149.2302703857422
Our model,2,139.73451232910156
Our model,2,137.50953674316406
Our model,2,117.56077575683594
Our model,2,160.72300720214844
Our model,2,160.3123016357422
Our model,2,186.6315155029297
Our model,2,139.25726318359375
Our model,2,164.89761352539062
Our model,2,123.4595947265625
Our model,2,180.93736267089844
Our model,2,145.66207885742188
Our model,2,188.09036254882812
Our model,2,184.5506134033203
Our model,2,169.03759765625
Our model,2,211.07472229003906
Our model,2,131.5035400390625
Our model,2,184.520263671875
Our model,2,158.33981323242188
Our model,2,146.0367889404297
Our model,2,126.81092071533203
Our model,2,140.71002197265625
Our model,2,206.43295288085938
Our model,2,150.63546752929688
Our model,2,149.34263610839844
Our model,2,142.09275817871094
Our model,2,181.22027587890625
Our model,2,180.48611450195312
Our model,2,153.8395233154297
Our model,2,180.34326171875
Our model,2,164.31475830078125
Our model,2,165.60597229003906
Our model,2,175.5887451171875
Our model,2,155.67547607421875
Our model,2,169.4060516357422
Our model,2,171.19546508789062
Our model,2,190.4413604736328
Our model,2,160.75157165527344
Our model,2,162.24359130859375
Our model,2,183.4956817626953
Our model,2,144.40939331054688
Our model,2,166.43087768554688
Our model,2,219.7574462890625
Our model,2,154.12571716308594
Our model,2,156.9759063720703
Our model,2,131.79058837890625
Our model,2,194.5286102294922
Our model,2,154.77186584472656
Our model,2,228.384765625
Our model,2,168.8948974609375
Our model,2,167.14100646972656
Our model,2,214.72251892089844
Our model,2,194.71734619140625
Our model,2,166.42413330078125
Our model,2,237.9698486328125
Our model,2,145.09422302246094
Our model,2,168.34902954101562
Our model,2,161.61683654785156
Our model,2,193.72470092773438
Our model,2,122.77950286865234
Our model,2,144.94847106933594
Our model,2,236.9099884033203
Our model,2,139.05694580078125
Our model,2,174.18287658691406
Our model,2,172.3546142578125
Our model,2,211.44752502441406
Our model,2,177.0880889892578
Our model,2,184.12400817871094
Our model,2,156.10365295410156
Our model,2,136.02603149414062
Our model,2,143.00645446777344
Our model,2,147.65817260742188
Our model,2,142.79441833496094
Our model,2,138.00704956054688
Our model,2,123.60343170166016
Our model,2,134.19003295898438
Our model,2,169.38912963867188
Our model,2,133.68263244628906
Our model,2,141.11033630371094
Our model,2,154.08680725097656
Our model,2,187.78492736816406
Our model,2,156.12448120117188
Our model,2,175.91348266601562
Our model,2,114.57093811035156
Our model,2,143.82864379882812
Our model,2,148.3674774169922
Our model,2,187.2650604248047
Our model,2,145.08602905273438
Our model,2,112.8232192993164
Our model,2,173.84877014160156
Our model,2,165.94276428222656
Our model,2,201.82040405273438
Our model,2,168.0006103515625
Our model,2,179.5448760986328
Our model,2,138.42391967773438
Our model,2,151.74807739257812
Our model,2,127.10601043701172
Our model,2,152.9086456298828
Our model,2,130.85690307617188
Our model,2,262.0093994140625
Our model,2,139.018798828125
Our model,2,140.60308837890625
Our model,2,188.15664672851562
Our model,2,217.4807586669922
Our model,2,179.604736328125
Our model,2,258.9238586425781
Our model,2,319.5478210449219
Our model,2,140.7631378173828
Our model,2,134.3448028564453
Our model,2,126.6059799194336
Our model,2,163.53489685058594
Our model,2,147.3059844970703
Our model,2,179.1228790283203
Our model,2,187.98199462890625
Our model,2,119.52518463134766
Our model,2,144.359130859375
Our model,2,146.7321319580078
Our model,2,168.75839233398438
Our model,2,127.59664916992188
Our model,2,161.99537658691406
Our model,2,202.60182189941406
Our model,2,151.7451934814453
Our model,2,133.09738159179688
Our model,2,140.4949188232422
Our model,2,174.055908203125
Our model,2,147.025146484375
Our model,2,235.05674743652344
Our model,2,185.1527099609375
Our model,2,140.67596435546875
Our model,2,176.81114196777344
Our model,2,196.69357299804688
Our model,2,184.550048828125
Our model,2,161.6214141845703
Our model,2,182.92689514160156
Our model,2,176.9180908203125
Our model,2,153.83409118652344
Our model,2,163.7808380126953
Our model,2,124.88214874267578
Our model,2,160.57406616210938
Our model,2,142.73443603515625
Our model,2,186.45750427246094
Our model,2,177.40890502929688
Our model,2,125.12248992919922
Our model,2,130.7480010986328
Our model,2,196.45834350585938
Our model,2,190.9986114501953
Our model,2,176.9921112060547
Our model,2,187.2440185546875
Our model,2,163.13124084472656
Our model,2,166.22213745117188
Our model,2,178.29396057128906
Our model,2,155.4280242919922
Our model,2,204.60459899902344
Our model,2,141.1348876953125
Our model,2,171.9402618408203
Our model,2,168.76358032226562
Our model,2,176.30735778808594
Our model,2,221.23304748535156
Our model,2,167.37139892578125
Our model,2,166.52261352539062
Our model,2,221.22950744628906
Our model,2,188.44851684570312
Our model,2,183.24327087402344
Our model,2,142.2926483154297
Our model,2,200.9081268310547
Our model,2,228.77529907226562
Our model,2,108.631591796875
Our model,2,185.65213012695312
Our model,2,252.79298400878906
Our model,2,221.93276977539062
Our model,2,197.6985321044922
Our model,2,160.36703491210938
Our model,2,383.52801513671875
Our model,2,321.1112060546875
Our model,2,383.944580078125
Our model,2,186.43434143066406
Our model,2,180.10191345214844
Our model,2,159.36489868164062
Our model,2,145.68527221679688
Our model,2,186.8952178955078
Our model,2,180.25802612304688
Our model,2,150.14427185058594
Our model,2,143.88217163085938
Our model,2,266.3553466796875
Our model,2,206.285400390625
Our model,2,230.69810485839844
Our model,2,152.5674285888672
Our model,2,149.55955505371094
Our model,2,139.2768096923828
Our model,2,168.9671173095703
Our model,2,154.2870635986328
Our model,2,164.81875610351562
Our model,2,119.06010437011719
Our model,2,117.1863784790039
Our model,2,141.0009765625
Our model,2,130.22190856933594
Our model,2,185.36009216308594
Our model,2,157.35105895996094
Our model,2,194.74618530273438
Our model,2,175.82090759277344
Our model,2,210.1171875
Our model,2,178.17453002929688
Our model,2,145.29110717773438
Our model,2,129.04624938964844
Our model,2,136.16029357910156
Our model,2,117.99359893798828
Our model,2,122.57359313964844
Our model,2,148.14535522460938
Our model,2,181.15057373046875
Our model,2,198.79647827148438
Our model,2,188.98960876464844
Our model,2,168.88040161132812
Our model,2,180.14366149902344
Our model,2,159.7442626953125
Our model,2,140.04229736328125
Our model,2,175.634521484375
Our model,2,160.18397521972656
Our model,2,154.27537536621094
Our model,2,147.49462890625
Our model,2,135.95213317871094
Our model,2,139.81707763671875
Our model,2,187.9736785888672
Our model,2,159.94029235839844
Our model,2,131.61204528808594
Our model,2,251.7591094970703
Our model,2,197.78382873535156
Our model,2,170.75430297851562
Our model,2,286.66949462890625
Our model,2,134.05873107910156
Our model,2,137.62965393066406
Our model,2,204.4624786376953
Our model,2,321.851806640625
Our model,2,241.20419311523438
Our model,2,119.21136474609375
Our model,2,292.94024658203125
Our model,2,251.31524658203125
Our model,2,132.02072143554688
Our model,2,137.40493774414062
Our model,2,224.69683837890625
Our model,2,162.80551147460938
Our model,2,167.91055297851562
Our model,2,134.64491271972656
Our model,2,144.46849060058594
Our model,2,149.71043395996094
Our model,2,160.59275817871094
Our model,2,129.15074157714844
Our model,2,230.19139099121094
Our model,2,135.4050750732422
Our model,2,137.17897033691406
Our model,2,284.4900207519531
Our model,2,173.3477020263672
Our model,2,165.1875762939453
Our model,2,159.3355255126953
Our model,2,183.21859741210938
Our model,2,153.52845764160156
Our model,2,152.06736755371094
Our model,2,192.0795440673828
Our model,2,186.04335021972656
Our model,2,171.46107482910156
Our model,2,132.15216064453125
Our model,2,179.84176635742188
Our model,2,175.0950927734375
Our model,2,146.30836486816406
Our model,2,173.65322875976562
Our model,2,196.88397216796875
Our model,2,148.796875
Our model,2,188.33961486816406
Our model,2,136.2624053955078
Our model,2,156.9632110595703
Our model,2,178.14291381835938
Our model,2,144.95887756347656
Our model,2,146.65231323242188
Our model,2,139.07818603515625
Our model,2,168.3685760498047
Our model,2,103.61549377441406
Our model,2,152.44244384765625
Our model,2,183.04226684570312
Our model,2,157.0868682861328
Our model,2,157.96517944335938
Our model,2,147.8615264892578
Our model,2,224.29188537597656
Our model,2,160.05653381347656
Our model,2,166.92889404296875
Our model,2,149.7579345703125
Our model,2,132.7826385498047
Our model,2,159.5846710205078
Our model,2,155.43426513671875
Our model,2,158.34584045410156
Our model,2,198.8044891357422
Our model,2,154.7596435546875
Our model,2,157.3080291748047
Our model,2,250.640380859375
Our model,2,206.51239013671875
Our model,2,154.5703887939453
Our model,2,160.17489624023438
Our model,2,195.68252563476562
Our model,2,174.14202880859375
Our model,2,158.73934936523438
Our model,2,162.4314422607422
Our model,2,160.71620178222656
Our model,2,184.72866821289062
Our model,2,172.5223388671875
Our model,2,166.795654296875
Our model,2,154.6715545654297
Our model,2,150.46437072753906
Our model,2,179.7362060546875
Our model,2,169.40530395507812
Our model,2,130.26837158203125
Our model,2,154.15504455566406
Our model,2,156.32534790039062
Our model,2,177.70147705078125
Our model,2,138.9019775390625
Our model,2,130.22145080566406
Our model,2,201.09193420410156
Our model,2,176.9793243408203
Our model,2,135.6595001220703
Our model,2,134.9901885986328
Our model,2,150.67636108398438
Our model,2,154.83773803710938
Our model,2,177.80859375
Our model,2,202.64877319335938
Our model,2,153.33554077148438
Our model,2,172.43380737304688
Our model,2,146.81201171875
Our model,2,173.8942413330078
Our model,2,144.8326416015625
Our model,2,148.96328735351562
Our model,2,201.7884063720703
Our model,2,150.5323944091797
Our model,2,133.87667846679688
Our model,2,126.6700210571289
Our model,2,131.79049682617188
Our model,2,144.689208984375
Our model,2,136.46421813964844
Our model,2,163.60260009765625
Our model,2,167.8473358154297
Our model,2,145.0954132080078
Our model,2,151.0553436279297
Our model,2,174.56143188476562
Our model,2,139.6653289794922
Our model,2,114.35743713378906
Our model,2,156.3621826171875
Our model,2,156.0958251953125
Our model,2,153.1593017578125
Our model,2,122.50453186035156
Our model,2,136.3031768798828
Our model,2,150.0234375
Our model,2,147.015380859375
Our model,2,137.43316650390625
Our model,2,204.578857421875
Our model,2,157.93348693847656
Our model,2,170.85107421875
Our model,2,165.1856689453125
Our model,2,227.001953125
Our model,2,190.88511657714844
Our model,2,151.02198791503906
Our model,2,146.21920776367188
Our model,2,223.6603240966797
Our model,2,193.70413208007812
Our model,2,204.3030242919922
Our model,2,161.63671875
Our model,2,150.9462127685547
Our model,2,268.0971374511719
Our model,2,236.7764434814453
Our model,2,258.651611328125
Our model,2,133.4488525390625
Our model,2,147.1116485595703
Our model,2,162.02822875976562
Our model,2,120.45472717285156
Our model,2,162.66464233398438
Our model,2,158.6482696533203
Our model,2,201.55526733398438
Our model,2,147.53512573242188
Our model,2,156.11920166015625
Our model,2,146.8363800048828
Our model,2,154.23756408691406
Our model,2,225.77914428710938
Our model,2,166.2050323486328
Our model,2,153.89405822753906
Our model,2,147.97825622558594
Our model,2,187.2517547607422
Our model,2,153.82615661621094
Our model,2,149.9761505126953
Our model,2,172.71531677246094
Our model,2,156.020263671875
Our model,2,132.34832763671875
Our model,2,121.03694152832031
Our model,2,158.45997619628906
Our model,2,161.85623168945312
Our model,2,146.63409423828125
Our model,2,243.03981018066406
Our model,2,203.2739715576172
Our model,2,230.1358642578125
Our model,2,151.2962188720703
Our model,2,169.3573455810547
Our model,2,143.86341857910156
Our model,2,141.59988403320312
Our model,2,134.9730224609375
Our model,2,154.8134307861328
Our model,2,154.75747680664062
Our model,2,132.5006103515625
Our model,2,134.8800506591797
Our model,2,155.4568328857422
Our model,2,158.7954559326172
Our model,2,129.61781311035156
Our model,2,166.05531311035156
Our model,2,181.2427520751953
Our model,2,139.22515869140625
Our model,2,153.140380859375
Our model,2,164.14581298828125
Our model,2,164.437744140625
Our model,2,146.92620849609375
Our model,2,132.22996520996094
Our model,2,161.653076171875
Our model,2,139.03858947753906
Our model,2,172.24842834472656
Our model,2,182.05197143554688
Our model,2,191.502685546875
Our model,2,145.8198699951172
Our model,2,142.1877899169922
Our model,2,177.50559997558594
Our model,2,164.3012237548828
Our model,2,156.87060546875
Our model,2,164.7090301513672
Our model,2,130.6098175048828
Our model,2,143.57553100585938
Our model,2,135.6385498046875
Our model,2,178.2470703125
Our model,2,155.97344970703125
Our model,2,103.76887512207031
Our model,2,166.2901611328125
Our model,2,155.6689453125
Our model,2,216.41416931152344
Our model,2,149.99453735351562
Our model,2,154.2572784423828
Our model,2,178.16990661621094
Our model,2,158.93959045410156
Our model,2,126.89384460449219
Our model,2,190.6992950439453
Our model,2,213.43711853027344
Our model,2,207.8582763671875
Our model,2,158.84957885742188
Our model,2,125.743896484375
Our model,2,151.29823303222656
Our model,2,150.45672607421875
Our model,2,175.9672088623047
Our model,2,179.75209045410156
Our model,2,146.3881072998047
Our model,2,157.97882080078125
Our model,2,157.73573303222656
Our model,2,169.3366241455078
Our model,2,189.56082153320312
Our model,2,136.35789489746094
Our model,2,181.10740661621094
Our model,2,136.70314025878906
Our model,2,197.07228088378906
Our model,2,113.51347351074219
Our model,2,149.56236267089844
Our model,2,220.6394805908203
Our model,2,165.45089721679688
Our model,2,153.29849243164062
Our model,2,160.57403564453125
Our model,2,163.26722717285156
Our model,2,177.503662109375
Our model,2,164.1364288330078
Our model,2,142.1199951171875
Our model,2,188.7250213623047
Our model,2,160.46243286132812
Our model,2,149.85336303710938
Our model,2,124.1635513305664
Our model,2,155.4768524169922
Our model,2,192.89410400390625
Our model,2,124.38866424560547
Our model,2,179.57949829101562
Our model,2,201.35281372070312
Our model,2,169.45974731445312
Our model,2,140.2716064453125
Our model,2,191.4484405517578
Our model,2,169.69833374023438
Our model,2,142.7410125732422
Our model,2,178.7843017578125
Our model,2,190.32337951660156
Our model,2,144.89053344726562
Our model,2,155.50033569335938
Our model,2,157.0464630126953
Our model,2,170.3924102783203
Our model,2,131.36849975585938
Our model,2,146.51119995117188
Our model,2,150.50494384765625
Our model,2,132.2387237548828
Our model,2,146.25465393066406
Our model,2,179.57972717285156
Our model,2,176.53053283691406
Our model,2,183.02589416503906
Our model,2,132.1090087890625
Our model,2,164.79061889648438
Our model,2,218.1781463623047
Our model,2,110.90606689453125
Our model,2,174.5464630126953
Our model,2,158.02667236328125
Our model,2,177.10899353027344
Our model,2,171.97084045410156
Our model,2,164.19146728515625
Our model,2,159.10116577148438
Our model,2,139.406982421875
Our model,2,175.31536865234375
Our model,2,153.34805297851562
Our model,2,142.9218292236328
Our model,2,140.26075744628906
Our model,2,153.04122924804688
Our model,2,206.6172332763672
Our model,2,141.0771026611328
Our model,2,149.99940490722656
Our model,2,176.79429626464844
Our model,2,125.8949966430664
Our model,2,149.6448211669922
Our model,2,220.8149871826172
Our model,2,140.69032287597656
Our model,2,158.18849182128906
Our model,2,118.80794525146484
Our model,2,136.5459442138672
Our model,2,242.15396118164062
Our model,2,221.34814453125
Our model,2,180.5992431640625
Our model,2,134.44485473632812
Our model,2,149.5877227783203
Our model,2,187.78102111816406
Our model,2,143.21365356445312
Our model,2,192.32386779785156
Our model,2,161.79200744628906
Our model,2,182.96580505371094
Our model,2,178.3147735595703
Our model,2,146.0751953125
Our model,2,148.4456329345703
Our model,2,147.93270874023438
Our model,2,155.8373565673828
Our model,2,159.30227661132812
Our model,2,174.17904663085938
Our model,2,145.92379760742188
Our model,2,146.46156311035156
Our model,2,172.84469604492188
Our model,2,152.02304077148438
Our model,2,170.42018127441406
Our model,2,159.4204559326172
Our model,2,146.98289489746094
Our model,2,159.8892059326172
Our model,2,198.04347229003906
Our model,2,189.75839233398438
Our model,2,157.2064208984375
Our model,2,123.16062927246094
Our model,2,178.46717834472656
Our model,2,189.74119567871094
Our model,2,155.27667236328125
Our model,2,168.31884765625
Our model,2,224.6341094970703
Our model,2,228.67861938476562
Our model,2,149.419677734375
Our model,2,159.2139892578125
Our model,2,194.4711151123047
Our model,2,185.427734375
Our model,2,175.3528289794922
Our model,2,203.47250366210938
Our model,2,166.08775329589844
Our model,2,150.33038330078125
Our model,2,139.08164978027344
Our model,2,135.1254119873047
Our model,2,150.97906494140625
Our model,2,116.43702697753906
Our model,2,135.9170379638672
Our model,2,150.6224365234375
Our model,2,202.55108642578125
Our model,2,155.96116638183594
Our model,2,230.3998565673828
Our model,2,215.75006103515625
Our model,2,204.17825317382812
Our model,2,161.2418670654297
Our model,2,134.69448852539062
Our model,2,115.56160736083984
Our model,2,126.27362823486328
Our model,2,178.26870727539062
Our model,2,174.8499755859375
Our model,2,116.30110168457031
Our model,2,132.2181854248047
Our model,2,229.3856201171875
Our model,2,158.20382690429688
Our model,2,186.1619110107422
Our model,2,207.47889709472656
Our model,2,171.21009826660156
Our model,2,183.66590881347656
Our model,2,196.68405151367188
Our model,2,157.98313903808594
Our model,2,162.85414123535156
Our model,2,179.42359924316406
Our model,2,148.8597869873047
Our model,2,129.5607452392578
Our model,2,177.7726287841797
Our model,2,141.1650390625
Our model,2,295.3328552246094
Our model,2,275.163330078125
Our model,2,328.3426208496094
Our model,2,186.62771606445312
Our model,2,136.42532348632812
Our model,2,132.85484313964844
Our model,2,110.34759521484375
Our model,2,158.59283447265625
Our model,2,203.3843536376953
Our model,2,214.81263732910156
Our model,2,159.543212890625
Our model,2,158.35340881347656
Our model,2,136.7623748779297
Our model,2,156.4873809814453
Our model,2,163.3144073486328
Our model,2,140.41917419433594
Our model,2,145.9049072265625
Our model,2,158.3120574951172
Our model,2,140.447021484375
Our model,2,181.04124450683594
Our model,2,155.6748504638672
Our model,2,175.07176208496094
Our model,2,143.99508666992188
Our model,2,161.13333129882812
Our model,2,124.4481430053711
Our model,2,116.66967010498047
Our model,2,170.33242797851562
Our model,2,164.51022338867188
Our model,2,148.13482666015625
Our model,2,156.19715881347656
Our model,2,363.95599365234375
Our model,2,246.17604064941406
Our model,2,190.28076171875
Our model,2,154.66534423828125
Our model,2,139.39682006835938
Our model,2,132.06475830078125
Our model,2,230.92532348632812
Our model,2,242.06907653808594
Our model,2,340.7436828613281
Our model,2,148.65501403808594
Our model,2,158.34202575683594
Our model,2,364.7654724121094
Our model,2,441.6109924316406
Our model,2,492.3656311035156
Our model,2,513.531982421875
Our model,2,213.8673858642578
Our model,2,206.67982482910156
Our model,2,209.76954650878906
Our model,2,160.33261108398438
Our model,2,159.4936065673828
Our model,2,179.89576721191406
Our model,2,139.84695434570312
Our model,2,110.12867736816406
Our model,2,136.73951721191406
Our model,2,193.1397247314453
Our model,2,137.85174560546875
Our model,2,226.10325622558594
Our model,2,180.70339965820312
Our model,2,214.94203186035156
Our model,2,420.87939453125
Our model,2,178.4333953857422
Our model,2,149.8399200439453
Our model,2,157.620849609375
Our model,2,160.7006378173828
Our model,2,419.5406799316406
Our model,2,403.91143798828125
Our model,2,109.32308959960938
Our model,2,140.83648681640625
Our model,2,132.5485382080078
Our model,2,140.25099182128906
Our model,2,179.81764221191406
Our model,2,200.6473388671875
Our model,2,190.2147979736328
Our model,2,213.75711059570312
Our model,2,258.5311279296875
Our model,2,250.3833770751953
Our model,2,184.68128967285156
Our model,2,202.4994354248047
Our model,2,154.5492706298828
Our model,2,168.0443572998047
Our model,2,121.23028564453125
Our model,2,132.97787475585938
Our model,2,142.14222717285156
Our model,2,158.5233612060547
Our model,2,185.2670440673828
Our model,2,182.12916564941406
Our model,2,209.6037139892578
Our model,2,131.77053833007812
Our model,2,144.95736694335938
Our model,2,153.10214233398438
Our model,2,142.13665771484375
Our model,2,146.70281982421875
Our model,2,146.800048828125
Our model,2,139.25729370117188
Our model,2,127.00291442871094
Our model,2,146.51638793945312
Our model,2,125.83785247802734
Our model,2,149.76290893554688
Our model,2,162.3480224609375
Our model,2,184.13197326660156
Our model,2,168.76852416992188
Our model,2,209.93031311035156
Our model,2,184.04087829589844
Our model,2,142.4754638671875
Our model,2,172.56053161621094
Our model,2,135.1691436767578
Our model,2,152.87838745117188
Our model,2,142.08761596679688
Our model,2,155.2457275390625
Our model,2,171.6073455810547
Our model,2,125.66232299804688
Our model,2,154.04234313964844
Our model,2,163.66693115234375
Our model,2,162.38031005859375
Our model,2,163.280029296875
Our model,2,169.9755859375
Our model,2,167.7034454345703
Our model,2,157.45755004882812
Our model,2,155.2493896484375
Our model,2,192.3800811767578
Our model,2,165.9966278076172
Our model,2,168.63294982910156
Our model,2,163.17025756835938
Our model,2,138.32205200195312
Our model,2,153.76527404785156
Our model,2,172.4457550048828
Our model,2,245.88186645507812
Our model,2,206.90524291992188
Our model,2,242.338134765625
Our model,2,158.61227416992188
Our model,2,160.51385498046875
Our model,2,145.87966918945312
Our model,2,137.52479553222656
Our model,2,197.4175567626953
Our model,2,156.61981201171875
Our model,2,128.56996154785156
Our model,2,139.96905517578125
Our model,2,192.48976135253906
Our model,2,154.05181884765625
Our model,2,172.9412841796875
Our model,2,194.6781463623047
Our model,2,133.896240234375
Our model,2,151.37710571289062
Our model,2,169.38778686523438
Our model,2,153.80764770507812
Our model,2,189.8186798095703
Our model,2,142.04103088378906
Our model,2,115.26073455810547
Our model,2,174.56455993652344
Our model,2,178.50924682617188
Our model,2,166.13473510742188
Our model,2,155.48524475097656
Our model,2,153.1343536376953
Our model,2,140.0911102294922
Our model,2,181.41636657714844
Our model,2,163.36053466796875
Our model,2,141.24974060058594
Our model,2,135.6464385986328
Our model,2,198.080078125
Our model,2,150.17262268066406
Our model,2,144.18421936035156
Our model,2,203.34121704101562
Our model,2,200.48716735839844
Our model,2,183.21371459960938
Our model,2,160.0712127685547
Our model,2,228.85597229003906
Our model,2,162.73126220703125
Our model,2,130.6763153076172
Our model,2,128.9508819580078
Our model,2,160.42398071289062
Our model,2,243.48300170898438
Our model,2,216.13473510742188
Our model,2,171.49070739746094
Our model,2,130.59361267089844
Our model,2,149.52806091308594
Our model,2,221.60719299316406
Our model,2,219.83949279785156
Our model,2,167.09642028808594
Our model,2,220.24244689941406
Our model,2,162.30795288085938
Our model,2,169.08541870117188
Our model,2,159.51670837402344
Our model,2,154.8228302001953
Our model,2,146.6761932373047
Our model,2,139.78416442871094
Our model,2,116.95800018310547
Our model,2,172.2144012451172
Our model,2,128.87142944335938
Our model,2,146.1222686767578
Our model,2,217.54550170898438
Our model,2,152.0574493408203
Our model,2,195.7234344482422
Our model,2,163.91058349609375
Our model,2,174.78018188476562
Our model,2,154.8394317626953
Our model,2,168.30836486816406
Our model,2,129.21951293945312
Our model,2,152.04995727539062
Our model,2,209.59400939941406
Our model,2,121.2825698852539
Our model,2,206.13523864746094
Our model,2,137.0218505859375
Our model,2,154.90489196777344
Our model,2,205.31980895996094
Our model,2,535.07275390625
Our model,2,169.82427978515625
Our model,2,472.92559814453125
Our model,2,133.40040588378906
Our model,2,128.04612731933594
Our model,2,270.1236267089844
Our model,2,465.1975402832031
Our model,2,310.7335510253906
Our model,2,140.0060272216797
Our model,2,139.1004638671875
Our model,2,150.86473083496094
Our model,2,175.73851013183594
Our model,2,191.73728942871094
Our model,2,145.02015686035156
Our model,2,122.92520141601562
Our model,2,155.3172607421875
Our model,2,159.0193634033203
Our model,2,150.23777770996094
Our model,2,118.96559143066406
Our model,2,146.41114807128906
Our model,2,156.9508514404297
Our model,2,170.65342712402344
Our model,2,169.60552978515625
Our model,2,157.574462890625
Our model,2,165.74240112304688
Our model,2,154.0066375732422
Our model,2,116.77767181396484
Our model,2,140.3060760498047
Our model,2,120.78103637695312
Our model,2,197.25689697265625
Our model,2,168.8881072998047
Our model,2,157.48184204101562
Our model,2,142.24639892578125
Our model,2,192.60147094726562
Our model,2,141.9068603515625
Our model,2,143.74908447265625
Our model,2,161.3294677734375
Our model,2,128.99786376953125
Our model,2,230.30418395996094
Our model,2,161.64964294433594
Our model,2,157.7394256591797
Our model,2,176.4369659423828
Our model,2,175.28152465820312
Our model,2,162.8869171142578
Our model,2,172.87815856933594
Our model,2,130.60702514648438
Our model,2,199.11331176757812
Our model,2,204.571044921875
Our model,2,180.2682342529297
Our model,2,290.4389343261719
Our model,2,179.92703247070312
Our model,2,165.21096801757812
Our model,2,161.46531677246094
Our model,2,167.8960723876953
Our model,2,167.74049377441406
Our model,2,137.0174560546875
Our model,2,161.50352478027344
Our model,2,169.77784729003906
Our model,2,134.94577026367188
Our model,2,126.26329040527344
