topic,word,weight
Politics,bear,5.537542741742294
Politics,beauty,5.503847019682749
Politics,train,5.500818964035342
Politics,festival,5.493972250018187
Politics,hospitality,5.490240037207956
Politics,moose,5.475889229597504
Politics,protagonists,5.467092003532128
Politics,laugh,5.453523015483287
Politics,play,5.44389463109585
Politics,barn,5.419492669528602
Politics,centuries,5.413586916897093
Politics,wall,5.410158726086657
Politics,ship,5.4100496775538955
Politics,valley,5.391286361830304
Politics,refuge,5.3883250878634295
Politics,journey,5.382693789602705
Politics,factor,5.3706502418125694
Politics,moons,5.353567273283105
Politics,video,5.337334754411783
Politics,lovers,5.3315605403023465
Politics,crowd,5.327284093844248
Politics,room,5.318995722134155
Politics,cousin,5.2973138480379784
Politics,judge,5.285480273762355
Politics,thing,5.267188946406155
Politics,situation,5.260942230340359
Politics,wisdom,5.2516926401762785
Politics,darkness,5.249601010430999
Politics,characters,5.2422061192088405
Politics,domain,5.241417053632921
Politics,affairs,5.240320156892442
Politics,prairies,5.227333269083681
Politics,sister,5.215451953826062
Politics,crisis,5.180327458247262
Politics,mystery,5.172822132387086
Politics,songs,5.168192930456387
Politics,noises,5.11833222050031
Politics,biography,5.111637823562186
Politics,words,5.09454203355493
Politics,square,5.0914174479045835
Politics,smoking,5.063625731739375
Politics,captives,5.055849991410428
Politics,novels,5.045741803982041
Politics,rhythm,5.030222387225284
Politics,wife,5.02800038888989
Politics,place,5.017533492241766
Politics,stock,4.987041476022201
Politics,chaos,4.984562172944588
Politics,production,4.972448426712014
Politics,readers,4.970255096790563
Politics,shock,4.948597373878665
Politics,quality,4.9395370233457525
Politics,musician,4.938526905283388
Politics,mayor,4.928396249333945
Politics,research,4.912816021139081
Politics,ladies,4.904054144171684
Politics,verse,4.901742690197753
Politics,host,4.899384792572877
Politics,wedding,4.896774035412342
Politics,bride,4.888610452147363
Politics,career,4.880171024994947
Politics,criminals,4.873520661064353
Politics,counter,4.8583495863674315
Politics,services,4.853852950331114
Politics,experiences,4.851260498053334
Politics,giant,4.833715654014677
Politics,allies,4.824016545304337
Politics,example,4.809621003258727
Politics,authority,4.808944360145011
Politics,following,4.80749769270722
Politics,tune,4.802243790461388
Politics,reality,4.800614827090728
Politics,encyclopedia,4.797090693690378
Politics,mourning,4.792276436022767
Politics,lines,4.787393800603796
Politics,mission,4.786794068040779
Politics,gambling,4.784497883543617
Politics,combat,4.777695559434019
Politics,honey,4.750874229878367
Politics,moonlight,4.749534554328653
Politics,variety,4.7423809817589815
Politics,protagonist,4.733615687726779
Politics,glow,4.716336358719911
Politics,city,4.714340429608064
Politics,shop,4.7111241400278105
Politics,critics,4.670427908969385
Politics,grandfather,4.66713690962127
Politics,melody,4.665078643802768
Politics,pounds,4.662548001028708
Politics,talk,4.661004310432398
Politics,scene,4.658350579614366
Politics,stand,4.644174901342313
Politics,drums,4.643194141411713
Politics,claims,4.642368194043965
Politics,company,4.638569021051087
Politics,pair,4.635869164201727
Politics,actor,4.634986854782183
Politics,frame,4.622442412385101
