PCA plot,Model,series,PC1,PC2,Generation,Node name
Combined,GPT-2,Child,0.10409684284598691,-0.06292152055109834,2,
Combined,GPT-2,Child,0.057360464141219134,0.13533991565409872,2,
Combined,GPT-2,Grandparent,0.08129660820829711,-0.16037755956749827,0,
Combined,GPT-2,Grandparent,0.05319324408136994,0.11295789600438472,0,
Combined,GPT-2,Parent,0.05978419904071217,-0.022831272307302905,1,
Combined,GPT-2,Parent,0.01883934770106741,0.11881750850523105,1,
Combined,GPT-2,Grandparent,0.06262037846252345,0.07471435932485332,0,
Combined,GPT-2,Grandparent,0.07923185595853849,0.0566974198904129,0,
Combined,GPT-2,Parent,0.06645140544322196,0.040737497930874646,1,
Combined,GPT-2,Parent,0.004514971356956515,0.13529000922083115,1,
Combined,GPT-2,Child,0.08825141810814474,0.017512137728336274,2,
Combined,GPT-2,Child,0.12045503519738787,-0.023779877003184638,2,
Combined,GPT-2,Grandparent,0.01097687882343597,-0.21068637893490527,0,
Combined,GPT-2,Grandparent,0.07564732648816327,-0.033662395164846884,0,
Combined,GPT-2,Parent,-0.5952011608519573,0.03779737230320637,1,
Combined,GPT-2,Parent,-0.06498571274957299,-0.18638312667132728,1,
Combined,GPT-2,Grandparent,0.05598275452897336,-0.14484015748913423,0,
Combined,GPT-2,Grandparent,0.09611209390402761,-0.04202432095586703,0,
Combined,GPT-2,Parent,-0.5421175038660989,-0.03401018681414925,1,
Combined,GPT-2,Parent,-0.0788910318414648,-0.2722468612709204,1,
Combined,GPT-2,Child,0.08132022180763503,-0.010342457457589495,2,
Combined,GPT-2,Child,0.029714428171501585,-0.043635702592579345,2,
Combined,GPT-2,Grandparent,0.0844273558265589,0.11168931791496627,0,
Combined,GPT-2,Grandparent,0.05141196163093528,0.06325216105286725,0,
Combined,GPT-2,Parent,0.078409039126573,0.10593927744785335,1,
Combined,GPT-2,Parent,0.040731488762195296,0.1743481758036042,1,
Combined,GPT-2,Grandparent,0.10677944778434771,0.050452373720039106,0,
Combined,GPT-2,Grandparent,0.10799752919467304,0.12388053651673003,0,
Combined,GPT-2,Parent,0.07866071504419385,0.03968970209038235,1,
Combined,GPT-2,Parent,0.04955121837319004,0.09786897014381087,1,
Combined,GPT-2,Child,0.011533313991648489,-4.361604677118515e-06,2,
Combined,GPT-2,Child,0.08398995849222929,0.04942497274321069,2,
Combined,GPT-2,Grandparent,0.04963441792512109,-0.006133953460163701,0,
Combined,GPT-2,Grandparent,0.10256492967809483,-0.07678915891413163,0,
Combined,GPT-2,Parent,-0.3738921339332298,0.016478791545790374,1,
Combined,GPT-2,Parent,0.026125011255109597,-0.05679549016355922,1,
Combined,GPT-2,Grandparent,0.12543247747248362,0.025239483140242713,0,
Combined,GPT-2,Grandparent,0.09285285024470426,0.06167435483754683,0,
Combined,GPT-2,Parent,-0.5572676353554064,0.012287483126136582,1,
Combined,GPT-2,Child,0.021187308224196313,-0.051650826562751856,2,
Combined,GPT-2,Child,0.06946980126939246,0.02584707946908023,2,
Combined,GPT-2,Grandparent,0.061236424762948376,-0.12103341205229301,0,
Combined,GPT-2,Grandparent,0.08859472971050794,-0.03647909579801008,0,
Combined,GPT-2,Parent,0.05974910348583617,-0.0031969099702533936,1,
Combined,GPT-2,Parent,0.0579568619639165,-0.10504328217150824,1,
Combined,GPT-2,Grandparent,0.0899611836736643,-0.028773107999392474,0,
Combined,GPT-2,Grandparent,0.12105770519434217,-0.01979202368691104,0,
Combined,GPT-2,Parent,0.07302898079021553,-0.03836943239051408,1,
Combined,GPT-2,Parent,0.08681932194377123,-0.03745477015632511,1,
Combined,GPT-2,Child,0.026346984565945447,0.026660819806062688,2,
Combined,GPT-2,Child,0.08296563025122732,-0.025492511223674564,2,
Combined,GPT-2,Grandparent,0.03572222999708244,0.019556758894499388,0,
Combined,GPT-2,Grandparent,-0.563825576011426,0.0009432026771847674,0,
Combined,GPT-2,Parent,0.0733611089937643,4.432802141001018e-05,1,
Combined,GPT-2,Parent,0.08994133958232725,0.08086952443242831,1,
Combined,GPT-2,Grandparent,0.03315542366697067,-0.06958026017988196,0,
Combined,GPT-2,Grandparent,0.027476394930459957,0.0122622394612423,0,
Combined,GPT-2,Parent,0.09611785267514522,0.04334687121894377,1,
Combined,GPT-2,Parent,0.020696418161127834,-0.19259053858422706,1,
