topic,word,weight
Nature,beliefs,2.520772347955915
Nature,generations,2.509517346541181
Nature,absence,2.5030967415595047
Nature,witnesses,2.4972578560872005
Nature,bottom,2.484318802159225
Nature,feud,2.465540010263732
Nature,command,2.4470528933560134
Nature,faith,2.4422894675474063
Nature,significance,2.439306290927409
Nature,trouble,2.4350918540466684
Nature,roof,2.4349632126299894
Nature,plan,2.419960317000377
Nature,charge,2.417523460264953
Nature,vicinity,2.4170346463524512
Nature,resolution,2.4165300591623473
Nature,images,2.413592680978495
Nature,inhabitants,2.4112861235594925
Nature,breakfast,2.4019715354943627
Nature,nature,2.3865360925196777
Nature,honour,2.3681481083194975
Nature,guests,2.3663577952694803
Nature,plans,2.358848968246491
Nature,third,2.334563146086935
Nature,base,2.33068821704743
Nature,struggle,2.3298747000908384
Nature,ceremonies,2.3260135397695128
Nature,swamp,2.3127907331826623
Nature,plains,2.3122684246155734
Nature,corner,2.3092907519011887
Nature,factor,2.30751992745487
Nature,sheriff,2.297155729077401
Nature,preparations,2.2934128378775576
Nature,stars,2.2909935834317716
Nature,canyon,2.2898368143410472
Nature,agency,2.289671800998244
Nature,barn,2.2881824830044843
Nature,fighting,2.2666410412439477
Nature,patch,2.263661295503327
Nature,research,2.2598996269480103
Nature,operation,2.2490487169987
Nature,fruits,2.2488128991002574
Nature,beginning,2.2440272700292367
Nature,matches,2.2394655695863954
Nature,rest,2.230377187300524
Nature,workers,2.2213527550853804
Nature,century,2.2084005546307264
Nature,southeast,2.200100497229413
Nature,temple,2.199977385013684
Nature,bottles,2.176193350054097
Nature,advice,2.171838614445421
Nature,agent,2.1691186005388143
Nature,sleep,2.166175046950663
Nature,dawn,2.1493333608214393
Nature,tune,2.1350465120655424
Nature,dancing,2.1262813492587194
Nature,grandfather,2.1258770021999513
Nature,burning,2.114336544494676
Nature,places,2.1134368798717804
Nature,forgiveness,2.1062907458515525
Nature,translation,2.0991272568658994
Nature,grandmother,2.0960908902161237
Nature,humans,2.093456804362054
Nature,railway,2.065765432256086
Nature,secrets,2.058491178388723
Nature,civilization,2.052603916878883
Nature,clerk,2.0496738210853684
Nature,giant,2.039055007603245
Nature,threat,2.027264031391343
Nature,stew,2.0151126759396467
Nature,defense,2.003499130523244
Nature,development,2.0021501948629803
Nature,brush,1.9980038849923718
Nature,pity,1.9974404032900461
Nature,shaman,1.9793379216325748
Nature,followers,1.9767828073931109
Nature,concept,1.9694223968495121
Nature,fence,1.96335363553203
Nature,floor,1.9479086976452857
Nature,witness,1.946775113754417
Nature,historian,1.9462323696317534
Nature,hearts,1.9411866945088538
Nature,height,1.9063392411555848
Nature,miles,1.893644367668703
Nature,massacre,1.8927884857405217
Nature,missionary,1.8919282194279314
Nature,feeling,1.8904145532861087
Nature,hiding,1.8857849641625495
Nature,tents,1.8822906280054401
Nature,keeper,1.881759887619848
Nature,lamp,1.8741714887828225
Nature,brothers,1.8679864976244827
Nature,farm,1.8577847658489588
Nature,tensions,1.8572048826421272
Nature,questions,1.8439423171129719
Nature,reserves,1.8373523158653415
Nature,partners,1.8194786068036282
Nature,sides,1.8142474457571178
Nature,fears,1.809414612867718
Nature,relationships,1.801417419039181
Nature,hunts,1.7814751333250085
Nature,ridge,1.7788237278298804
Nature,leader,1.7739472133427285
Nature,informant,1.7699252951390876
Nature,existence,1.7551192483986684
Nature,beds,1.753597977469256
Nature,chapter,1.752436173214884
Nature,room,1.7508518792869372
Nature,practices,1.7382920604733874
Nature,counter,1.728651286934938
Nature,content,1.7248684881408918
Nature,conditions,1.7210036360710947
Nature,narratives,1.676312851679536
Nature,wave,1.6710568934855923
Nature,change,1.6555226542847346
Nature,knowledge,1.651906231231651
Nature,myths,1.6477070143059085
Nature,basket,1.644283156077633
Nature,battles,1.628605334771152
Nature,leaders,1.6266368514434515
Nature,blankets,1.6254111967333735
Nature,pocket,1.6185611105864743
Nature,owners,1.6121003630880921
Nature,locations,1.5915979712075046
Nature,shield,1.5874988761025137
Nature,progress,1.5665920862211369
Nature,permission,1.5664641239332295
Nature,dirt,1.5631084904281507
Nature,motif,1.5603911260390446
Nature,range,1.55292596616505
Nature,influence,1.5497813474797806
Nature,comrades,1.5460943349441463
Nature,numbers,1.545516262076769
Nature,tracks,1.5452639987020678
Nature,pounds,1.544815735940672
Nature,battle,1.5311092006797604
Nature,couple,1.5115179073434537
Nature,spears,1.5052965024769311
Nature,discovery,1.490934906259713
Nature,return,1.4770165281386156
Nature,thinking,1.4742596873176066
Nature,quantity,1.4706052879575704
Nature,guide,1.4618022131561412
Nature,cold,1.4488101949184078
Nature,kilometres,1.4414581098612527
Nature,heat,1.4330290723647534
Nature,amount,1.4290381539770345
Nature,entrance,1.4281659795320023
Nature,towns,1.426321555613512
Nature,whisky,1.4205015072685552
Nature,weapons,1.4041675943128307
Nature,mist,1.3991138044005438
Nature,video,1.3973239060592715
Nature,manager,1.3952969702247986
Nature,agents,1.3820194308737725
Nature,doors,1.3810387298575946
Nature,plant,1.374455042952448
Nature,wars,1.3663821271110654
Nature,thoughts,1.337054107436134
Nature,period,1.337018405167256
Nature,reputation,1.3077203251059288
Nature,authority,1.3066396971468968
Nature,aspects,1.2879664217619717
Nature,thanks,1.2822700579490418
Nature,harvest,1.2755982434063553
Nature,step,1.273637289713322
Nature,occasion,1.2613005854154395
Nature,reasons,1.2529619580412026
Nature,ashes,1.2527316702773192
Nature,control,1.2327116852718674
Nature,sentences,1.2235799648902526
Nature,loggers,1.1764950650420178
Nature,survival,1.1721381083290694
Nature,harm,1.1702283324981446
Nature,culture,1.1362276983315398
Nature,caribou,1.1330727262341322
Nature,changes,1.1000808853440247
Nature,poles,1.0886198065026569
Nature,hero,1.0697247682098248
Nature,problems,1.01887336083885
Nature,treaties,1.0043074504122445
Nature,spot,1.0016007416568697
Nature,liquor,0.978270874854459
Nature,midst,0.9613989570358417
Nature,honey,0.9586203613447242
Nature,sunset,0.9554402641995617
Nature,raft,0.942906191853983
Nature,level,0.8990336996697509
Nature,company,0.8986667844559257
Nature,summer,0.894526771268915
Nature,shock,0.890038171623958
Nature,animal,0.8646975695795276
Nature,laughter,0.8448850449955391
